"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","H2O","ADP"
"20","H2O","Phosphate"
"21","H2O","H+"
"22","ATP","ADP"
"23","ATP","Phosphate"
"24","ATP","H+"
"25","Acetyl-CoA","CoA"
"26","Acetyl-CoA","O-Acetyl-L-serine"
"27","L-Serine","CoA"
"28","L-Serine","O-Acetyl-L-serine"
"29","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"30","UDP-N-acetylglucosamine","UDP"
"31","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"32","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"33","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"34","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"35","UDP","UDP-N-acetylglucosamine"
"36","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"37","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"38","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"39","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"40","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"41","H2O","Pyruvate"
"42","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"43","Isochorismate","Pyruvate"
"44","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"45","ATP","PPi"
"46","ATP","AMP"
"47","ATP","fa6coa"
"48","CoA","PPi"
"49","CoA","AMP"
"50","CoA","fa6coa"
"51","fa6","PPi"
"52","fa6","AMP"
"53","fa6","fa6coa"
"54","NADH","NAD"
"55","NADH","7-methyl-octanoyl-ACP"
"56","H+","NAD"
"57","H+","7-methyl-octanoyl-ACP"
"58","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"59","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"60","FAD","H+"
"61","FAD","L-Malate"
"62","FAD","Oxaloacetate"
"63","FAD","FADH2"
"64","H+","FAD"
"65","H+","L-Malate"
"66","H+","Oxaloacetate"
"67","H+","FADH2"
"68","L-Malate","FAD"
"69","L-Malate","H+"
"70","L-Malate","Oxaloacetate"
"71","L-Malate","FADH2"
"72","Oxaloacetate","FAD"
"73","Oxaloacetate","H+"
"74","Oxaloacetate","L-Malate"
"75","Oxaloacetate","FADH2"
"76","FADH2","FAD"
"77","FADH2","H+"
"78","FADH2","L-Malate"
"79","FADH2","Oxaloacetate"
"80","ATP","dCDP"
"81","ATP","ADP"
"82","ATP","dCTP"
"83","dCDP","ATP"
"84","dCDP","ADP"
"85","dCDP","dCTP"
"86","ADP","ATP"
"87","ADP","dCDP"
"88","ADP","dCTP"
"89","dCTP","ATP"
"90","dCTP","dCDP"
"91","dCTP","ADP"
"92","ATP","ADP"
"93","ATP","CO2"
"94","ATP","Phosphoenolpyruvate"
"95","Oxaloacetate","ADP"
"96","Oxaloacetate","CO2"
"97","Oxaloacetate","Phosphoenolpyruvate"
"98","Lipoamide","2-Hydroxyethyl-ThPP"
"99","Lipoamide","TPP"
"100","Lipoamide","S-Acetyldihydrolipoamide"
"101","2-Hydroxyethyl-ThPP","Lipoamide"
"102","2-Hydroxyethyl-ThPP","TPP"
"103","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"104","TPP","Lipoamide"
"105","TPP","2-Hydroxyethyl-ThPP"
"106","TPP","S-Acetyldihydrolipoamide"
"107","S-Acetyldihydrolipoamide","Lipoamide"
"108","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"109","S-Acetyldihydrolipoamide","TPP"
"110","Citrate","Isocitrate"
"111","Isocitrate","Citrate"
"112","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"113","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"114","UDP-apiose","Cosmetin"
"115","UDP-apiose","UDP"
"116","UDP-apiose","Apiin"
"117","Cosmetin","UDP-apiose"
"118","Cosmetin","UDP"
"119","Cosmetin","Apiin"
