"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"62","UDP-N-acetylglucosamine","UDP"
"63","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"67","UDP","UDP-N-acetylglucosamine"
"68","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"69","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"73","H2O","Pyruvate"
"74","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"75","Isochorismate","Pyruvate"
"76","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"77","NADH","NAD"
"78","NADH","7-methyl-octanoyl-ACP"
"79","H+","NAD"
"80","H+","7-methyl-octanoyl-ACP"
"81","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"82","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"83","FAD","H+"
"84","FAD","L-Malate"
"85","FAD","Oxaloacetate"
"86","FAD","FADH2"
"87","H+","FAD"
"88","H+","L-Malate"
"89","H+","Oxaloacetate"
"90","H+","FADH2"
"91","L-Malate","FAD"
"92","L-Malate","H+"
"93","L-Malate","Oxaloacetate"
"94","L-Malate","FADH2"
"95","Oxaloacetate","FAD"
"96","Oxaloacetate","H+"
"97","Oxaloacetate","L-Malate"
"98","Oxaloacetate","FADH2"
"99","FADH2","FAD"
"100","FADH2","H+"
"101","FADH2","L-Malate"
"102","FADH2","Oxaloacetate"
"103","ATP","dCDP"
"104","ATP","ADP"
"105","ATP","dCTP"
"106","dCDP","ATP"
"107","dCDP","ADP"
"108","dCDP","dCTP"
"109","ADP","ATP"
"110","ADP","dCDP"
"111","ADP","dCTP"
"112","dCTP","ATP"
"113","dCTP","dCDP"
"114","dCTP","ADP"
"115","H+","Nitrite"
"116","H+","Nitrite"
"117","Nitrite","H+"
"118","Nitrite","H+"
"119","Lipoamide","2-Hydroxyethyl-ThPP"
"120","Lipoamide","TPP"
"121","Lipoamide","S-Acetyldihydrolipoamide"
"122","2-Hydroxyethyl-ThPP","Lipoamide"
"123","2-Hydroxyethyl-ThPP","TPP"
"124","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"125","TPP","Lipoamide"
"126","TPP","2-Hydroxyethyl-ThPP"
"127","TPP","S-Acetyldihydrolipoamide"
"128","S-Acetyldihydrolipoamide","Lipoamide"
"129","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
