"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"62","UDP-N-acetylglucosamine","UDP"
"63","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"67","UDP","UDP-N-acetylglucosamine"
"68","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"69","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"73","H2O","Pyruvate"
"74","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"75","Isochorismate","Pyruvate"
"76","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"77","ATP","PPi"
"78","ATP","AMP"
"79","ATP","fa6coa"
"80","CoA","PPi"
"81","CoA","AMP"
"82","CoA","fa6coa"
"83","fa6","PPi"
"84","fa6","AMP"
"85","fa6","fa6coa"
"86","NADH","NAD"
"87","NADH","7-methyl-octanoyl-ACP"
"88","H+","NAD"
"89","H+","7-methyl-octanoyl-ACP"
"90","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"91","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"92","GDP-mannose","H2O"
"93","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"94","Citrate","Isocitrate"
"95","Isocitrate","Citrate"
"96","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"97","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"98","UDP-apiose","Cosmetin"
"99","UDP-apiose","UDP"
"100","UDP-apiose","Apiin"
"101","Cosmetin","UDP-apiose"
"102","Cosmetin","UDP"
"103","Cosmetin","Apiin"
"104","UDP","UDP-apiose"
"105","UDP","Cosmetin"
"106","UDP","Apiin"
"107","Apiin","UDP-apiose"
"108","Apiin","Cosmetin"
"109","Apiin","UDP"
"110","O2","3-Hydroxyanthranilate"
"111","O2","H2O2"
"112","O2","H+"
"113","O2","O2-"
"114","O2","Cinnavalininate"
"115","3-Hydroxyanthranilate","O2"
"116","3-Hydroxyanthranilate","H2O2"
"117","3-Hydroxyanthranilate","H+"
"118","3-Hydroxyanthranilate","O2-"
"119","3-Hydroxyanthranilate","Cinnavalininate"
"120","H2O2","O2"
"121","H2O2","3-Hydroxyanthranilate"
"122","H2O2","H+"
"123","H2O2","O2-"
"124","H2O2","Cinnavalininate"
"125","H+","O2"
"126","H+","3-Hydroxyanthranilate"
"127","H+","H2O2"
