"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","Acetyl-CoA","CoA"
"20","Acetyl-CoA","O-Acetyl-L-serine"
"21","L-Serine","CoA"
"22","L-Serine","O-Acetyl-L-serine"
"23","H+","Fumarate"
"24","H+","Fumarate"
"25","Fumarate","H+"
"26","Fumarate","H+"
"27","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"28","UDP-N-acetylglucosamine","UDP"
"29","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"30","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"31","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"32","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"33","UDP","UDP-N-acetylglucosamine"
"34","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"35","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"36","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"37","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"38","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"39","H2O","Pyruvate"
"40","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"41","Isochorismate","Pyruvate"
"42","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"43","ATP","PPi"
"44","ATP","AMP"
"45","ATP","fa6coa"
"46","CoA","PPi"
"47","CoA","AMP"
"48","CoA","fa6coa"
"49","fa6","PPi"
"50","fa6","AMP"
"51","fa6","fa6coa"
"52","NADH","NAD"
"53","NADH","7-methyl-octanoyl-ACP"
"54","H+","NAD"
"55","H+","7-methyl-octanoyl-ACP"
"56","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"57","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"58","ATP","dCDP"
"59","ATP","ADP"
"60","ATP","dCTP"
"61","dCDP","ATP"
"62","dCDP","ADP"
"63","dCDP","dCTP"
"64","ADP","ATP"
"65","ADP","dCDP"
"66","ADP","dCTP"
"67","dCTP","ATP"
"68","dCTP","dCDP"
"69","dCTP","ADP"
"70","ATP","ADP"
"71","ATP","CO2"
"72","ATP","Phosphoenolpyruvate"
"73","Oxaloacetate","ADP"
"74","Oxaloacetate","CO2"
"75","Oxaloacetate","Phosphoenolpyruvate"
"76","Lipoamide","2-Hydroxyethyl-ThPP"
"77","Lipoamide","TPP"
"78","Lipoamide","S-Acetyldihydrolipoamide"
"79","2-Hydroxyethyl-ThPP","Lipoamide"
"80","2-Hydroxyethyl-ThPP","TPP"
"81","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"82","TPP","Lipoamide"
"83","TPP","2-Hydroxyethyl-ThPP"
"84","TPP","S-Acetyldihydrolipoamide"
"85","S-Acetyldihydrolipoamide","Lipoamide"
"86","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"87","S-Acetyldihydrolipoamide","TPP"
"88","Citrate","Isocitrate"
"89","Isocitrate","Citrate"
"90","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"91","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"92","UDP-apiose","Cosmetin"
"93","UDP-apiose","UDP"
"94","UDP-apiose","Apiin"
"95","Cosmetin","UDP-apiose"
"96","Cosmetin","UDP"
"97","Cosmetin","Apiin"
"98","UDP","UDP-apiose"
"99","UDP","Cosmetin"
"100","UDP","Apiin"
"101","Apiin","UDP-apiose"
"102","Apiin","Cosmetin"
"103","Apiin","UDP"
"104","O2","3-Hydroxyanthranilate"
"105","O2","H2O2"
"106","O2","H+"
"107","O2","O2-"
"108","O2","Cinnavalininate"
"109","3-Hydroxyanthranilate","O2"
"110","3-Hydroxyanthranilate","H2O2"
"111","3-Hydroxyanthranilate","H+"
"112","3-Hydroxyanthranilate","O2-"
"113","3-Hydroxyanthranilate","Cinnavalininate"
"114","H2O2","O2"
"115","H2O2","3-Hydroxyanthranilate"
"116","H2O2","H+"
