"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","H2O","N-Acyl-L-aspartate"
"14","H2O","L-Aspartate"
"15","H2O","Carboxylic acid"
"16","N-Acyl-L-aspartate","H2O"
"17","N-Acyl-L-aspartate","L-Aspartate"
"18","N-Acyl-L-aspartate","Carboxylic acid"
"19","L-Aspartate","H2O"
"20","L-Aspartate","N-Acyl-L-aspartate"
"21","L-Aspartate","Carboxylic acid"
"22","Carboxylic acid","H2O"
"23","Carboxylic acid","N-Acyl-L-aspartate"
"24","Carboxylic acid","L-Aspartate"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","H+","Fumarate"
"62","H+","Fumarate"
"63","Fumarate","H+"
"64","Fumarate","H+"
"65","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"66","UDP-N-acetylglucosamine","UDP"
"67","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"68","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"69","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"71","UDP","UDP-N-acetylglucosamine"
"72","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"73","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"75","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"76","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"77","H2O","Pyruvate"
"78","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"79","Isochorismate","Pyruvate"
"80","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"81","ATP","PPi"
"82","ATP","AMP"
"83","ATP","fa6coa"
"84","CoA","PPi"
"85","CoA","AMP"
"86","CoA","fa6coa"
"87","fa6","PPi"
"88","fa6","AMP"
"89","fa6","fa6coa"
"90","ATP","ADP"
"91","ATP","Phosphate"
"92","ATP","H+"
"93","ATP","gamma-Glutamylcysteine"
"94","L-Glutamate","ADP"
"95","L-Glutamate","Phosphate"
"96","L-Glutamate","H+"
"97","L-Glutamate","gamma-Glutamylcysteine"
"98","L-Cysteine","ADP"
"99","L-Cysteine","Phosphate"
"100","L-Cysteine","H+"
"101","L-Cysteine","gamma-Glutamylcysteine"
"102","NADH","NAD"
"103","NADH","7-methyl-octanoyl-ACP"
"104","H+","NAD"
"105","H+","7-methyl-octanoyl-ACP"
"106","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"107","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"108","ATP","dCDP"
"109","ATP","ADP"
"110","ATP","dCTP"
"111","dCDP","ATP"
"112","dCDP","ADP"
"113","dCDP","dCTP"
"114","ADP","ATP"
"115","ADP","dCDP"
"116","ADP","dCTP"
"117","dCTP","ATP"
"118","dCTP","dCDP"
"119","dCTP","ADP"
"120","ATP","ADP"
"121","ATP","CO2"
"122","ATP","Phosphoenolpyruvate"
"123","Oxaloacetate","ADP"
"124","Oxaloacetate","CO2"
"125","Oxaloacetate","Phosphoenolpyruvate"
"126","H+","Nitrite"
"127","H+","Nitrite"
"128","Nitrite","H+"
"129","Nitrite","H+"
