"","from","to"
"1","2-Oxoglutarate","L-histidinol-phosphate"
"2","2-Oxoglutarate","L-Glutamate"
"3","2-Oxoglutarate","imidazole acetol-phosphate"
"4","L-histidinol-phosphate","2-Oxoglutarate"
"5","L-histidinol-phosphate","L-Glutamate"
"6","L-histidinol-phosphate","imidazole acetol-phosphate"
"7","L-Glutamate","2-Oxoglutarate"
"8","L-Glutamate","L-histidinol-phosphate"
"9","L-Glutamate","imidazole acetol-phosphate"
"10","imidazole acetol-phosphate","2-Oxoglutarate"
"11","imidazole acetol-phosphate","L-histidinol-phosphate"
"12","imidazole acetol-phosphate","L-Glutamate"
"13","Indoleglycerol phosphate","Glyceraldehyde3-phosphate"
"14","Indoleglycerol phosphate","indol"
"15","Glyceraldehyde3-phosphate","Indoleglycerol phosphate"
"16","Glyceraldehyde3-phosphate","indol"
"17","indol","Indoleglycerol phosphate"
"18","indol","Glyceraldehyde3-phosphate"
"19","L-Glutamate5-semialdehyde","H2O"
"20","L-Glutamate5-semialdehyde","H+"
"21","L-Glutamate5-semialdehyde","1-Pyrroline-5-carboxylate"
"22","S-Adenosyl-L-methionine","Cycloartenol"
"23","S-Adenosyl-L-methionine","S-Adenosyl-homocysteine"
"24","S-Adenosyl-L-methionine","H+"
"25","S-Adenosyl-L-methionine","24-Methylenecycloartanol"
"26","Cycloartenol","S-Adenosyl-L-methionine"
"27","Cycloartenol","S-Adenosyl-homocysteine"
"28","Cycloartenol","H+"
"29","Cycloartenol","24-Methylenecycloartanol"
"30","S-Adenosyl-homocysteine","S-Adenosyl-L-methionine"
"31","S-Adenosyl-homocysteine","Cycloartenol"
"32","S-Adenosyl-homocysteine","H+"
"33","S-Adenosyl-homocysteine","24-Methylenecycloartanol"
"34","H+","S-Adenosyl-L-methionine"
"35","H+","Cycloartenol"
"36","H+","S-Adenosyl-homocysteine"
"37","H+","24-Methylenecycloartanol"
"38","24-Methylenecycloartanol","S-Adenosyl-L-methionine"
"39","24-Methylenecycloartanol","Cycloartenol"
"40","24-Methylenecycloartanol","S-Adenosyl-homocysteine"
"41","24-Methylenecycloartanol","H+"
"42","NAD","L-Histidinol"
"43","NAD","NADH"
"44","NAD","H+"
"45","NAD","L-Histidinal"
"46","L-Histidinol","NAD"
"47","L-Histidinol","NADH"
"48","L-Histidinol","H+"
"49","L-Histidinol","L-Histidinal"
"50","NADH","NAD"
"51","NADH","L-Histidinol"
"52","NADH","H+"
"53","NADH","L-Histidinal"
"54","H+","NAD"
"55","H+","L-Histidinol"
"56","H+","NADH"
"57","H+","L-Histidinal"
"58","L-Histidinal","NAD"
"59","L-Histidinal","L-Histidinol"
"60","L-Histidinal","NADH"
"61","L-Histidinal","H+"
"62","5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate","CO2"
"63","5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate","(R)-Allantoin"
"64","2-Oxo-6-aminocaproate","H2O"
"65","2-Oxo-6-aminocaproate","H+"
"66","2-Oxo-6-aminocaproate","delta1-Piperideine-2-carboxylate"
"67","L-2-Amino-6-oxopimelate","H2O"
"68","L-2-Amino-6-oxopimelate","H+"
"69","L-2-Amino-6-oxopimelate","tetrahydrodipicolinate"
"70","2-Oxoglutarate","L-Tyrosine"
"71","2-Oxoglutarate","L-Glutamate"
"72","2-Oxoglutarate","p-hydroxyphenylpyruvate"
"73","L-Tyrosine","2-Oxoglutarate"
"74","L-Tyrosine","L-Glutamate"
"75","L-Tyrosine","p-hydroxyphenylpyruvate"
"76","L-Glutamate","2-Oxoglutarate"
"77","L-Glutamate","L-Tyrosine"
"78","L-Glutamate","p-hydroxyphenylpyruvate"
"79","p-hydroxyphenylpyruvate","2-Oxoglutarate"
"80","p-hydroxyphenylpyruvate","L-Tyrosine"
"81","p-hydroxyphenylpyruvate","L-Glutamate"
"82","L-Serine","H2O"
"83","L-Serine","L-Tryptophan"
"84","indol","H2O"
"85","indol","L-Tryptophan"
"86","H2O","NADH"
"87","H2O","H+"
"88","H2O","L-Histidine"
"89","NAD","NADH"
"90","NAD","H+"
"91","NAD","L-Histidine"
"92","L-Histidinal","NADH"
"93","L-Histidinal","H+"
"94","L-Histidinal","L-Histidine"
"95","H2O","ADP"
"96","H2O","Phosphate"
"97","H2O","H+"
"98","H2O","Mg"
"99","ATP","ADP"
"100","ATP","Phosphate"
"101","ATP","H+"
"102","ATP","Mg"
"103","H2O","CO2"
"104","H2O","H+"
"105","H2O","(R)-Allantoin"
"106","5-Hydroxyisourate","CO2"
"107","5-Hydroxyisourate","H+"
"108","5-Hydroxyisourate","(R)-Allantoin"
"109","S-Adenosyl-L-methionine","Zymosterol"
"110","S-Adenosyl-L-methionine","S-Adenosyl-homocysteine"
"111","S-Adenosyl-L-methionine","H+"
"112","S-Adenosyl-L-methionine","Fecosterol"
"113","Zymosterol","S-Adenosyl-L-methionine"
"114","Zymosterol","S-Adenosyl-homocysteine"
"115","Zymosterol","H+"
"116","Zymosterol","Fecosterol"
"117","S-Adenosyl-homocysteine","S-Adenosyl-L-methionine"
"118","S-Adenosyl-homocysteine","Zymosterol"
"119","S-Adenosyl-homocysteine","H+"
"120","S-Adenosyl-homocysteine","Fecosterol"
"121","H+","S-Adenosyl-L-methionine"
"122","H+","Zymosterol"
"123","H+","S-Adenosyl-homocysteine"
"124","H+","Fecosterol"
"125","Fecosterol","S-Adenosyl-L-methionine"
"126","Fecosterol","Zymosterol"
"127","Fecosterol","S-Adenosyl-homocysteine"
"128","Fecosterol","H+"
"129","H2O","ADP"
"130","H2O","Phosphate"
"131","H2O","H+"
"132","H2O","fe3"
"133","ATP","ADP"
"134","ATP","Phosphate"
"135","ATP","H+"
"136","ATP","fe3"
"137","H2O","NAD"
"138","H2O","IMP"
