"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","Acetyl-CoA","CoA"
"20","Acetyl-CoA","O-Acetyl-L-serine"
"21","L-Serine","CoA"
"22","L-Serine","O-Acetyl-L-serine"
"23","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"24","UDP-N-acetylglucosamine","UDP"
"25","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"26","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"27","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"28","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"29","UDP","UDP-N-acetylglucosamine"
"30","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"31","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"32","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"33","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"34","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"35","NADH","NAD"
"36","NADH","7-methyl-octanoyl-ACP"
"37","H+","NAD"
"38","H+","7-methyl-octanoyl-ACP"
"39","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"40","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"41","FAD","H+"
"42","FAD","L-Malate"
"43","FAD","Oxaloacetate"
"44","FAD","FADH2"
"45","H+","FAD"
"46","H+","L-Malate"
"47","H+","Oxaloacetate"
"48","H+","FADH2"
"49","L-Malate","FAD"
"50","L-Malate","H+"
"51","L-Malate","Oxaloacetate"
"52","L-Malate","FADH2"
"53","Oxaloacetate","FAD"
"54","Oxaloacetate","H+"
"55","Oxaloacetate","L-Malate"
"56","Oxaloacetate","FADH2"
"57","FADH2","FAD"
"58","FADH2","H+"
"59","FADH2","L-Malate"
"60","FADH2","Oxaloacetate"
"61","ATP","dCDP"
"62","ATP","ADP"
"63","ATP","dCTP"
"64","dCDP","ATP"
"65","dCDP","ADP"
"66","dCDP","dCTP"
"67","ADP","ATP"
"68","ADP","dCDP"
"69","ADP","dCTP"
"70","dCTP","ATP"
"71","dCTP","dCDP"
"72","dCTP","ADP"
"73","ATP","ADP"
"74","ATP","CO2"
"75","ATP","Phosphoenolpyruvate"
"76","Oxaloacetate","ADP"
"77","Oxaloacetate","CO2"
"78","Oxaloacetate","Phosphoenolpyruvate"
"79","GDP-mannose","H2O"
"80","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"81","Citrate","Isocitrate"
"82","Isocitrate","Citrate"
"83","UDP-apiose","Cosmetin"
"84","UDP-apiose","UDP"
"85","UDP-apiose","Apiin"
"86","Cosmetin","UDP-apiose"
"87","Cosmetin","UDP"
"88","Cosmetin","Apiin"
"89","UDP","UDP-apiose"
"90","UDP","Cosmetin"
"91","UDP","Apiin"
"92","Apiin","UDP-apiose"
"93","Apiin","Cosmetin"
"94","Apiin","UDP"
"95","O2","3-Hydroxyanthranilate"
"96","O2","H2O2"
"97","O2","H+"
"98","O2","O2-"
"99","O2","Cinnavalininate"
"100","3-Hydroxyanthranilate","O2"
"101","3-Hydroxyanthranilate","H2O2"
"102","3-Hydroxyanthranilate","H+"
"103","3-Hydroxyanthranilate","O2-"
"104","3-Hydroxyanthranilate","Cinnavalininate"
"105","H2O2","O2"
"106","H2O2","3-Hydroxyanthranilate"
"107","H2O2","H+"
"108","H2O2","O2-"
"109","H2O2","Cinnavalininate"
"110","H+","O2"
"111","H+","3-Hydroxyanthranilate"
"112","H+","H2O2"
"113","H+","O2-"
"114","H+","Cinnavalininate"
"115","O2-","O2"
"116","O2-","3-Hydroxyanthranilate"
"117","O2-","H2O2"
"118","O2-","H+"
"119","O2-","Cinnavalininate"
"120","Cinnavalininate","O2"
"121","Cinnavalininate","3-Hydroxyanthranilate"
"122","Cinnavalininate","H2O2"
"123","Cinnavalininate","H+"
"124","Cinnavalininate","O2-"
"125","L-Lysine","CO2"
"126","L-Lysine","Cadaverine"
"127","H+","CO2"
"128","H+","Cadaverine"
