"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","H+","Adenosine"
"38","H+","Adenosine"
"39","Adenosine","H+"
"40","Adenosine","H+"
"41","Acetyl-CoA","CoA"
"42","Acetyl-CoA","O-Acetyl-L-serine"
"43","L-Serine","CoA"
"44","L-Serine","O-Acetyl-L-serine"
"45","ATP","CMP"
"46","ATP","H+"
"47","ATP","ADP"
"48","ATP","CDP"
"49","CMP","ATP"
"50","CMP","H+"
"51","CMP","ADP"
"52","CMP","CDP"
"53","H+","ATP"
"54","H+","CMP"
"55","H+","ADP"
"56","H+","CDP"
"57","ADP","ATP"
"58","ADP","CMP"
"59","ADP","H+"
"60","ADP","CDP"
"61","CDP","ATP"
"62","CDP","CMP"
"63","CDP","H+"
"64","CDP","ADP"
"65","H+","Fumarate"
"66","H+","Fumarate"
"67","Fumarate","H+"
"68","Fumarate","H+"
"69","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"70","UDP-N-acetylglucosamine","UDP"
"71","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"73","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"75","UDP","UDP-N-acetylglucosamine"
"76","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"77","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"78","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"79","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"80","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"81","H2O","Pyruvate"
"82","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"83","Isochorismate","Pyruvate"
"84","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"85","ATP","PPi"
"86","ATP","AMP"
"87","ATP","fa6coa"
"88","CoA","PPi"
"89","CoA","AMP"
"90","CoA","fa6coa"
"91","fa6","PPi"
"92","fa6","AMP"
"93","fa6","fa6coa"
"94","ATP","ADP"
"95","ATP","Phosphate"
"96","ATP","H+"
"97","ATP","gamma-Glutamylcysteine"
"98","L-Glutamate","ADP"
"99","L-Glutamate","Phosphate"
"100","L-Glutamate","H+"
"101","L-Glutamate","gamma-Glutamylcysteine"
"102","L-Cysteine","ADP"
"103","L-Cysteine","Phosphate"
"104","L-Cysteine","H+"
"105","L-Cysteine","gamma-Glutamylcysteine"
"106","NADH","NAD"
"107","NADH","7-methyl-octanoyl-ACP"
"108","H+","NAD"
"109","H+","7-methyl-octanoyl-ACP"
"110","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"111","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"112","ATP","dCDP"
"113","ATP","ADP"
"114","ATP","dCTP"
"115","dCDP","ATP"
"116","dCDP","ADP"
"117","dCDP","dCTP"
"118","ADP","ATP"
"119","ADP","dCDP"
"120","ADP","dCTP"
"121","dCTP","ATP"
"122","dCTP","dCDP"
"123","dCTP","ADP"
"124","Lipoamide","2-Hydroxyethyl-ThPP"
"125","Lipoamide","TPP"
"126","Lipoamide","S-Acetyldihydrolipoamide"
"127","2-Hydroxyethyl-ThPP","Lipoamide"
"128","2-Hydroxyethyl-ThPP","TPP"
"129","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"130","TPP","Lipoamide"
"131","TPP","2-Hydroxyethyl-ThPP"
