"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","H2O","N-Acyl-L-aspartate"
"14","H2O","L-Aspartate"
"15","H2O","Carboxylic acid"
"16","N-Acyl-L-aspartate","H2O"
"17","N-Acyl-L-aspartate","L-Aspartate"
"18","N-Acyl-L-aspartate","Carboxylic acid"
"19","L-Aspartate","H2O"
"20","L-Aspartate","N-Acyl-L-aspartate"
"21","L-Aspartate","Carboxylic acid"
"22","Carboxylic acid","H2O"
"23","Carboxylic acid","N-Acyl-L-aspartate"
"24","Carboxylic acid","L-Aspartate"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","ATP","CMP"
"38","ATP","H+"
"39","ATP","ADP"
"40","ATP","CDP"
"41","CMP","ATP"
"42","CMP","H+"
"43","CMP","ADP"
"44","CMP","CDP"
"45","H+","ATP"
"46","H+","CMP"
"47","H+","ADP"
"48","H+","CDP"
"49","ADP","ATP"
"50","ADP","CMP"
"51","ADP","H+"
"52","ADP","CDP"
"53","CDP","ATP"
"54","CDP","CMP"
"55","CDP","H+"
"56","CDP","ADP"
"57","H+","Fumarate"
"58","H+","Fumarate"
"59","Fumarate","H+"
"60","Fumarate","H+"
"61","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"62","UDP-N-acetylglucosamine","UDP"
"63","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"67","UDP","UDP-N-acetylglucosamine"
"68","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"69","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"73","ATP","PPi"
"74","ATP","AMP"
"75","ATP","fa6coa"
"76","CoA","PPi"
"77","CoA","AMP"
"78","CoA","fa6coa"
"79","fa6","PPi"
"80","fa6","AMP"
"81","fa6","fa6coa"
"82","NADH","NAD"
"83","NADH","7-methyl-octanoyl-ACP"
"84","H+","NAD"
"85","H+","7-methyl-octanoyl-ACP"
"86","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"87","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"88","ATP","dCDP"
"89","ATP","ADP"
"90","ATP","dCTP"
"91","dCDP","ATP"
"92","dCDP","ADP"
"93","dCDP","dCTP"
"94","ADP","ATP"
"95","ADP","dCDP"
"96","ADP","dCTP"
"97","dCTP","ATP"
"98","dCTP","dCDP"
"99","dCTP","ADP"
"100","GDP-mannose","H2O"
"101","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"102","Citrate","Isocitrate"
"103","Isocitrate","Citrate"
"104","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"105","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"106","UDP-apiose","Cosmetin"
"107","UDP-apiose","UDP"
"108","UDP-apiose","Apiin"
"109","Cosmetin","UDP-apiose"
"110","Cosmetin","UDP"
"111","Cosmetin","Apiin"
"112","UDP","UDP-apiose"
"113","UDP","Cosmetin"
"114","UDP","Apiin"
"115","Apiin","UDP-apiose"
"116","Apiin","Cosmetin"
"117","Apiin","UDP"
"118","O2","3-Hydroxyanthranilate"
"119","O2","H2O2"
"120","O2","H+"
"121","O2","O2-"
"122","O2","Cinnavalininate"
"123","3-Hydroxyanthranilate","O2"
"124","3-Hydroxyanthranilate","H2O2"
"125","3-Hydroxyanthranilate","H+"
"126","3-Hydroxyanthranilate","O2-"
"127","3-Hydroxyanthranilate","Cinnavalininate"
"128","H2O2","O2"
"129","H2O2","3-Hydroxyanthranilate"
