"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","S-Adenosyl-L-methionine","L-Methionine"
"14","S-Adenosyl-L-methionine","H+"
"15","S-Adenosyl-L-methionine","BIOT"
"16","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"17","S","L-Methionine"
"18","S","H+"
"19","S","BIOT"
"20","S","5'-Deoxyadenosine"
"21","Dethiobiotin","L-Methionine"
"22","Dethiobiotin","H+"
"23","Dethiobiotin","BIOT"
"24","Dethiobiotin","5'-Deoxyadenosine"
"25","Acetyl-CoA","CoA"
"26","Acetyl-CoA","O-Acetyl-L-serine"
"27","L-Serine","CoA"
"28","L-Serine","O-Acetyl-L-serine"
"29","ATP","CMP"
"30","ATP","H+"
"31","ATP","ADP"
"32","ATP","CDP"
"33","CMP","ATP"
"34","CMP","H+"
"35","CMP","ADP"
"36","CMP","CDP"
"37","H+","ATP"
"38","H+","CMP"
"39","H+","ADP"
"40","H+","CDP"
"41","ADP","ATP"
"42","ADP","CMP"
"43","ADP","H+"
"44","ADP","CDP"
"45","CDP","ATP"
"46","CDP","CMP"
"47","CDP","H+"
"48","CDP","ADP"
"49","Isobutyryl-CoA","Butyryl-CoA"
"50","Butyryl-CoA","Isobutyryl-CoA"
"51","H+","Fumarate"
"52","H+","Fumarate"
"53","Fumarate","H+"
"54","Fumarate","H+"
"55","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"56","UDP-N-acetylglucosamine","UDP"
"57","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"58","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"59","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"60","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"61","UDP","UDP-N-acetylglucosamine"
"62","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"63","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"67","H2O","Pyruvate"
"68","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"69","Isochorismate","Pyruvate"
"70","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"71","ATP","PPi"
"72","ATP","AMP"
"73","ATP","fa6coa"
"74","CoA","PPi"
"75","CoA","AMP"
"76","CoA","fa6coa"
"77","fa6","PPi"
"78","fa6","AMP"
"79","fa6","fa6coa"
"80","NADH","NAD"
"81","NADH","7-methyl-octanoyl-ACP"
"82","H+","NAD"
"83","H+","7-methyl-octanoyl-ACP"
"84","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"85","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"86","ATP","dCDP"
"87","ATP","ADP"
"88","ATP","dCTP"
"89","dCDP","ATP"
"90","dCDP","ADP"
"91","dCDP","dCTP"
"92","ADP","ATP"
"93","ADP","dCDP"
"94","ADP","dCTP"
"95","dCTP","ATP"
"96","dCTP","dCDP"
"97","dCTP","ADP"
"98","ATP","ADP"
"99","ATP","CO2"
"100","ATP","Phosphoenolpyruvate"
"101","Oxaloacetate","ADP"
"102","Oxaloacetate","CO2"
"103","Oxaloacetate","Phosphoenolpyruvate"
"104","CDPglycerol","Diglucosyl-1,2 diisohexadecanoylglycerol"
"105","CDPglycerol","CMP"
"106","CDPglycerol","H+"
"107","CDPglycerol","Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"108","Diglucosyl-1,2 diisohexadecanoylglycerol","CDPglycerol"
"109","Diglucosyl-1,2 diisohexadecanoylglycerol","CMP"
"110","Diglucosyl-1,2 diisohexadecanoylglycerol","H+"
"111","Diglucosyl-1,2 diisohexadecanoylglycerol","Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"112","CMP","CDPglycerol"
"113","CMP","Diglucosyl-1,2 diisohexadecanoylglycerol"
"114","CMP","H+"
"115","CMP","Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
"116","H+","CDPglycerol"
"117","H+","Diglucosyl-1,2 diisohexadecanoylglycerol"
"118","H+","CMP"
"119","H+","Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted"
