"","from","to"
"1","PRPP","PPi"
"2","PRPP","H+"
"3","PRPP","IMP"
"4","HYXN","PPi"
"5","HYXN","H+"
"6","HYXN","IMP"
"7","H+","Fumarate"
"8","H+","Fumarate"
"9","Fumarate","H+"
"10","Fumarate","H+"
"11","NADH","NAD"
"12","NADH","7-methyl-octanoyl-ACP"
"13","H+","NAD"
"14","H+","7-methyl-octanoyl-ACP"
"15","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"16","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"17","Lipoamide","2-Hydroxyethyl-ThPP"
"18","Lipoamide","TPP"
"19","Lipoamide","S-Acetyldihydrolipoamide"
"20","2-Hydroxyethyl-ThPP","Lipoamide"
"21","2-Hydroxyethyl-ThPP","TPP"
"22","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"23","TPP","Lipoamide"
"24","TPP","2-Hydroxyethyl-ThPP"
"25","TPP","S-Acetyldihydrolipoamide"
"26","S-Acetyldihydrolipoamide","Lipoamide"
"27","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"28","S-Acetyldihydrolipoamide","TPP"
"29","GDP-mannose","H2O"
"30","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"31","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"32","NAD","NADH"
"33","NAD","H+"
"34","NAD","3-Oxopalmitoyl-CoA"
"35","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"36","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"37","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"38","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"39","NADH","NAD"
"40","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"41","NADH","H+"
"42","NADH","3-Oxopalmitoyl-CoA"
"43","H+","NAD"
"44","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"45","H+","NADH"
"46","H+","3-Oxopalmitoyl-CoA"
"47","3-Oxopalmitoyl-CoA","NAD"
"48","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"49","3-Oxopalmitoyl-CoA","NADH"
"50","3-Oxopalmitoyl-CoA","H+"
"51","UDP-apiose","Cosmetin"
"52","UDP-apiose","UDP"
"53","UDP-apiose","Apiin"
"54","Cosmetin","UDP-apiose"
"55","Cosmetin","UDP"
"56","Cosmetin","Apiin"
"57","UDP","UDP-apiose"
"58","UDP","Cosmetin"
"59","UDP","Apiin"
"60","Apiin","UDP-apiose"
"61","Apiin","Cosmetin"
"62","Apiin","UDP"
"63","H2O","NAD"
"64","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"65","H2O","NADH"
"66","H2O","H+"
"67","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"68","NAD","H2O"
"69","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"70","NAD","NADH"
"71","NAD","H+"
"72","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"73","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"74","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"75","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"76","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"77","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"78","NADH","H2O"
"79","NADH","NAD"
"80","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"81","NADH","H+"
"82","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"83","H+","H2O"
"84","H+","NAD"
"85","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"86","H+","NADH"
"87","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"88","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"89","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"90","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"91","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"92","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"93","Malonyl-acyl-carrierprotein-","CO2"
"94","Malonyl-acyl-carrierprotein-","ACP"
"95","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"96","7-methyl-octanoyl-ACP","CO2"
"97","7-methyl-octanoyl-ACP","ACP"
"98","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"99","1-deoxy-D-xylulose5-phosphate","H2O"
"100","1-deoxy-D-xylulose5-phosphate","Phosphate"
"101","1-deoxy-D-xylulose5-phosphate","H+"
"102","1-deoxy-D-xylulose5-phosphate","Pyridoxine phosphate"
"103","3-Amino-2-oxopropyl phosphate","H2O"
"104","3-Amino-2-oxopropyl phosphate","Phosphate"
"105","3-Amino-2-oxopropyl phosphate","H+"
"106","3-Amino-2-oxopropyl phosphate","Pyridoxine phosphate"
"107","H2O","gly-asp-L"
"108","H2O","Glycine"
"109","H2O","L-Aspartate"
"110","gly-asp-L","H2O"
"111","gly-asp-L","Glycine"
"112","gly-asp-L","L-Aspartate"
"113","Glycine","H2O"
"114","Glycine","gly-asp-L"
"115","Glycine","L-Aspartate"
"116","L-Aspartate","H2O"
"117","L-Aspartate","gly-asp-L"
"118","L-Aspartate","Glycine"
"119","Oxaloacetate","ITP"
"120","Oxaloacetate","CO2"
"121","Oxaloacetate","Phosphoenolpyruvate"
"122","Oxaloacetate","IDP"
"123","ITP","Oxaloacetate"
"124","ITP","CO2"
"125","ITP","Phosphoenolpyruvate"
"126","ITP","IDP"
"127","CO2","Oxaloacetate"
"128","CO2","ITP"
"129","CO2","Phosphoenolpyruvate"
"130","CO2","IDP"
"131","Phosphoenolpyruvate","Oxaloacetate"
"132","Phosphoenolpyruvate","ITP"
"133","Phosphoenolpyruvate","CO2"
"134","Phosphoenolpyruvate","IDP"
"135","IDP","Oxaloacetate"
"136","IDP","ITP"
"137","IDP","CO2"
"138","IDP","Phosphoenolpyruvate"
"139","Pyruvate","Malonyl-CoA"
"140","Pyruvate","Acetyl-CoA"
"141","Pyruvate","Oxaloacetate"
"142","Malonyl-CoA","Pyruvate"
"143","Malonyl-CoA","Acetyl-CoA"
"144","Malonyl-CoA","Oxaloacetate"
"145","Acetyl-CoA","Pyruvate"
"146","Acetyl-CoA","Malonyl-CoA"
"147","Acetyl-CoA","Oxaloacetate"
"148","Oxaloacetate","Pyruvate"
"149","Oxaloacetate","Malonyl-CoA"
"150","Oxaloacetate","Acetyl-CoA"
"151","CTP","PPi"
"152","CTP","CMP"
"153","CTP","H+"
"154","CTP","(R)-4'-Phosphopantothenoyl-L-cysteine"
"155","L-Cysteine","PPi"
"156","L-Cysteine","CMP"
"157","L-Cysteine","H+"
"158","L-Cysteine","(R)-4'-Phosphopantothenoyl-L-cysteine"
"159","4-phosphopantothenate","PPi"
"160","4-phosphopantothenate","CMP"
"161","4-phosphopantothenate","H+"
"162","4-phosphopantothenate","(R)-4'-Phosphopantothenoyl-L-cysteine"
"163","Malonyl-acyl-carrierprotein-","CO2"
"164","Malonyl-acyl-carrierprotein-","ACP"
"165","Malonyl-acyl-carrierprotein-","8-methyl-3-oxo-decanoyl-ACP"
"166","6-methyl-octanoyl-ACP","CO2"
"167","6-methyl-octanoyl-ACP","ACP"
"168","6-methyl-octanoyl-ACP","8-methyl-3-oxo-decanoyl-ACP"
"169","Succinate","H+"
"170","Succinate","H+"
"171","H+","Succinate"
"172","H+","Succinate"
"173","H2O","ADP"
"174","H2O","Phosphate"
"175","H2O","H+"
"176","H2O","Pb"
"177","ATP","ADP"
"178","ATP","Phosphate"
"179","ATP","H+"
"180","ATP","Pb"
"181","Pb","ADP"
"182","Pb","Phosphate"
"183","Pb","H+"
"184","H2O","H+"
"185","H2O","Guanosine"
"186","H2O","NH3"
"187","H2O","Xanthosine"
"188","H+","H2O"
"189","H+","Guanosine"
"190","H+","NH3"
"191","H+","Xanthosine"
"192","Guanosine","H2O"
"193","Guanosine","H+"
"194","Guanosine","NH3"
"195","Guanosine","Xanthosine"
"196","NH3","H2O"
"197","NH3","H+"
"198","NH3","Guanosine"
"199","NH3","Xanthosine"
"200","Xanthosine","H2O"
"201","Xanthosine","H+"
"202","Xanthosine","Guanosine"
"203","Xanthosine","NH3"
"204","NADPH","H2O"
"205","NADPH","NADP"
"206","NADPH","DMAPP"
"207","H+","H2O"
"208","H+","NADP"
"209","H+","DMAPP"
"210","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","H2O"
"211","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","NADP"
"212","1-Hydroxy-2-methyl-2-butenyl 4-diphosphate","DMAPP"
"213","Malonyl-acyl-carrierprotein-","CO2"
"214","Malonyl-acyl-carrierprotein-","ACP"
"215","Malonyl-acyl-carrierprotein-","15-methyl-3-oxo-hexa-decanoyl-ACP"
"216","13-methyl-tetra-decanoyl-ACP","CO2"
"217","13-methyl-tetra-decanoyl-ACP","ACP"
"218","13-methyl-tetra-decanoyl-ACP","15-methyl-3-oxo-hexa-decanoyl-ACP"
"219","Glycerol-3-phosphate","CDP-1,2-diisopentadecanoylglycerol"
"220","Glycerol-3-phosphate","CMP"
"221","Glycerol-3-phosphate","Diisopentadecanoylphosphatidylglycerophosphate"
"222","CDP-1,2-diisopentadecanoylglycerol","Glycerol-3-phosphate"
"223","CDP-1,2-diisopentadecanoylglycerol","CMP"
"224","CDP-1,2-diisopentadecanoylglycerol","Diisopentadecanoylphosphatidylglycerophosphate"
"225","CMP","Glycerol-3-phosphate"
"226","CMP","CDP-1,2-diisopentadecanoylglycerol"
"227","CMP","Diisopentadecanoylphosphatidylglycerophosphate"
"228","Diisopentadecanoylphosphatidylglycerophosphate","Glycerol-3-phosphate"
"229","Diisopentadecanoylphosphatidylglycerophosphate","CDP-1,2-diisopentadecanoylglycerol"
"230","Diisopentadecanoylphosphatidylglycerophosphate","CMP"
"231","FADH2","FAD"
"232","FADH2","H+"
"233","FADH2","Ubiquinol-8"
"234","Ubiquinone-8","FAD"
"235","Ubiquinone-8","H+"
"236","Ubiquinone-8","Ubiquinol-8"
"237","NADH","NAD"
"238","NADH","15-methyl-hexa-decanoyl-ACP"
"239","H+","NAD"
"240","H+","15-methyl-hexa-decanoyl-ACP"
"241","15-methyl-trans-hexa-dec-2-enoyl-ACP","NAD"
"242","15-methyl-trans-hexa-dec-2-enoyl-ACP","15-methyl-hexa-decanoyl-ACP"
"243","D-Ribulose5-phosphate","Formate"
"244","D-Ribulose5-phosphate","H+"
"245","D-Ribulose5-phosphate","3-4-dihydroxy-2-butanone4-phosphate"
"246","Malonyl-acyl-carrierprotein-","CO2"
"247","Malonyl-acyl-carrierprotein-","ACP"
"248","Malonyl-acyl-carrierprotein-","13-methyl-3-oxo-tetra-decanoyl-ACP"
"249","11-methyl-dodecanoyl-ACP","CO2"
