"","from","to"
"1","Acetyl-CoA","CoA"
"2","Acetyl-CoA","O-Acetyl-L-serine"
"3","L-Serine","CoA"
"4","L-Serine","O-Acetyl-L-serine"
"5","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"6","UDP-glucose","UDP"
"7","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"8","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP-glucose"
"9","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP"
"10","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"11","UDP","UDP-glucose"
"12","UDP","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"13","UDP","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"14","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP-glucose"
"15","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"16","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP"
"17","ATP","CMP"
"18","ATP","H+"
"19","ATP","ADP"
"20","ATP","CDP"
"21","CMP","ATP"
"22","CMP","H+"
"23","CMP","ADP"
"24","CMP","CDP"
"25","H+","ATP"
"26","H+","CMP"
"27","H+","ADP"
"28","H+","CDP"
"29","ADP","ATP"
"30","ADP","CMP"
"31","ADP","H+"
"32","ADP","CDP"
"33","CDP","ATP"
"34","CDP","CMP"
"35","CDP","H+"
"36","CDP","ADP"
"37","ATP","PPi"
"38","ATP","AMP"
"39","ATP","fa6coa"
"40","CoA","PPi"
"41","CoA","AMP"
"42","CoA","fa6coa"
"43","fa6","PPi"
"44","fa6","AMP"
"45","fa6","fa6coa"
"46","ATP","dCDP"
"47","ATP","ADP"
"48","ATP","dCTP"
"49","dCDP","ATP"
"50","dCDP","ADP"
"51","dCDP","dCTP"
"52","ADP","ATP"
"53","ADP","dCDP"
"54","ADP","dCTP"
"55","dCTP","ATP"
"56","dCTP","dCDP"
"57","dCTP","ADP"
"58","GDP-mannose","H2O"
"59","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"60","Citrate","Isocitrate"
"61","Isocitrate","Citrate"
"62","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"63","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"64","O2","3-Hydroxyanthranilate"
"65","O2","H2O2"
"66","O2","H+"
"67","O2","O2-"
"68","O2","Cinnavalininate"
"69","3-Hydroxyanthranilate","O2"
"70","3-Hydroxyanthranilate","H2O2"
"71","3-Hydroxyanthranilate","H+"
"72","3-Hydroxyanthranilate","O2-"
"73","3-Hydroxyanthranilate","Cinnavalininate"
"74","H2O2","O2"
"75","H2O2","3-Hydroxyanthranilate"
"76","H2O2","H+"
"77","H2O2","O2-"
"78","H2O2","Cinnavalininate"
"79","H+","O2"
"80","H+","3-Hydroxyanthranilate"
"81","H+","H2O2"
"82","H+","O2-"
"83","H+","Cinnavalininate"
"84","O2-","O2"
"85","O2-","3-Hydroxyanthranilate"
"86","O2-","H2O2"
"87","O2-","H+"
"88","O2-","Cinnavalininate"
"89","Cinnavalininate","O2"
"90","Cinnavalininate","3-Hydroxyanthranilate"
"91","Cinnavalininate","H2O2"
"92","Cinnavalininate","H+"
"93","Cinnavalininate","O2-"
"94","H2O","NAD"
"95","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"96","H2O","NADH"
"97","H2O","H+"
"98","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"99","NAD","H2O"
"100","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"101","NAD","NADH"
"102","NAD","H+"
"103","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"104","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"105","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"106","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"107","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"108","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"109","NADH","H2O"
"110","NADH","NAD"
"111","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"112","NADH","H+"
"113","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
