"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"8","Lipoamide","TPP"
"9","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"11","2-Methyl-1-hydroxypropyl-TPP","TPP"
"12","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"13","TPP","Lipoamide"
"14","TPP","2-Methyl-1-hydroxypropyl-TPP"
"15","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"16","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"17","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"18","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"19","S-Adenosyl-L-methionine","L-Methionine"
"20","S-Adenosyl-L-methionine","H+"
"21","S-Adenosyl-L-methionine","BIOT"
"22","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"23","S","L-Methionine"
"24","S","H+"
"25","S","BIOT"
"26","S","5'-Deoxyadenosine"
"27","Dethiobiotin","L-Methionine"
"28","Dethiobiotin","H+"
"29","Dethiobiotin","BIOT"
"30","Dethiobiotin","5'-Deoxyadenosine"
"31","H+","Adenosine"
"32","H+","Adenosine"
"33","Adenosine","H+"
"34","Adenosine","H+"
"35","H2O","ADP"
"36","H2O","Phosphate"
"37","H2O","H+"
"38","ATP","ADP"
"39","ATP","Phosphate"
"40","ATP","H+"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"62","UDP-N-acetylglucosamine","UDP"
"63","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"67","UDP","UDP-N-acetylglucosamine"
"68","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"69","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"73","ATP","PPi"
"74","ATP","AMP"
"75","ATP","fa6coa"
"76","CoA","PPi"
"77","CoA","AMP"
"78","CoA","fa6coa"
"79","fa6","PPi"
"80","fa6","AMP"
"81","fa6","fa6coa"
"82","NADH","NAD"
"83","NADH","7-methyl-octanoyl-ACP"
"84","H+","NAD"
"85","H+","7-methyl-octanoyl-ACP"
"86","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"87","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"88","FAD","H+"
"89","FAD","L-Malate"
"90","FAD","Oxaloacetate"
"91","FAD","FADH2"
"92","H+","FAD"
"93","H+","L-Malate"
"94","H+","Oxaloacetate"
"95","H+","FADH2"
"96","L-Malate","FAD"
"97","L-Malate","H+"
"98","L-Malate","Oxaloacetate"
"99","L-Malate","FADH2"
"100","Oxaloacetate","FAD"
"101","Oxaloacetate","H+"
"102","Oxaloacetate","L-Malate"
"103","Oxaloacetate","FADH2"
"104","FADH2","FAD"
"105","FADH2","H+"
"106","FADH2","L-Malate"
"107","FADH2","Oxaloacetate"
"108","ATP","dCDP"
"109","ATP","ADP"
"110","ATP","dCTP"
"111","dCDP","ATP"
"112","dCDP","ADP"
"113","dCDP","dCTP"
"114","ADP","ATP"
"115","ADP","dCDP"
"116","ADP","dCTP"
"117","dCTP","ATP"
"118","dCTP","dCDP"
"119","dCTP","ADP"
"120","ATP","ADP"
"121","ATP","CO2"
"122","ATP","Phosphoenolpyruvate"
"123","Oxaloacetate","ADP"
"124","Oxaloacetate","CO2"
"125","Oxaloacetate","Phosphoenolpyruvate"
"126","Lipoamide","2-Hydroxyethyl-ThPP"
"127","Lipoamide","TPP"
