"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","Acetyl-CoA","CoA"
"20","Acetyl-CoA","O-Acetyl-L-serine"
"21","L-Serine","CoA"
"22","L-Serine","O-Acetyl-L-serine"
"23","H+","Fumarate"
"24","H+","Fumarate"
"25","Fumarate","H+"
"26","Fumarate","H+"
"27","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"28","UDP-N-acetylglucosamine","UDP"
"29","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"30","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"31","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"32","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"33","UDP","UDP-N-acetylglucosamine"
"34","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"35","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"36","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"37","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"38","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"39","ATP","PPi"
"40","ATP","AMP"
"41","ATP","fa6coa"
"42","CoA","PPi"
"43","CoA","AMP"
"44","CoA","fa6coa"
"45","fa6","PPi"
"46","fa6","AMP"
"47","fa6","fa6coa"
"48","NADH","NAD"
"49","NADH","7-methyl-octanoyl-ACP"
"50","H+","NAD"
"51","H+","7-methyl-octanoyl-ACP"
"52","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"53","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"54","ATP","dCDP"
"55","ATP","ADP"
"56","ATP","dCTP"
"57","dCDP","ATP"
"58","dCDP","ADP"
"59","dCDP","dCTP"
"60","ADP","ATP"
"61","ADP","dCDP"
"62","ADP","dCTP"
"63","dCTP","ATP"
"64","dCTP","dCDP"
"65","dCTP","ADP"
"66","ATP","ADP"
"67","ATP","CO2"
"68","ATP","Phosphoenolpyruvate"
"69","Oxaloacetate","ADP"
"70","Oxaloacetate","CO2"
"71","Oxaloacetate","Phosphoenolpyruvate"
"72","GDP-mannose","H2O"
"73","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"74","Citrate","Isocitrate"
"75","Isocitrate","Citrate"
"76","UDP-apiose","Cosmetin"
"77","UDP-apiose","UDP"
"78","UDP-apiose","Apiin"
"79","Cosmetin","UDP-apiose"
"80","Cosmetin","UDP"
"81","Cosmetin","Apiin"
"82","UDP","UDP-apiose"
"83","UDP","Cosmetin"
"84","UDP","Apiin"
"85","Apiin","UDP-apiose"
"86","Apiin","Cosmetin"
"87","Apiin","UDP"
"88","O2","3-Hydroxyanthranilate"
"89","O2","H2O2"
"90","O2","H+"
"91","O2","O2-"
"92","O2","Cinnavalininate"
"93","3-Hydroxyanthranilate","O2"
"94","3-Hydroxyanthranilate","H2O2"
"95","3-Hydroxyanthranilate","H+"
"96","3-Hydroxyanthranilate","O2-"
"97","3-Hydroxyanthranilate","Cinnavalininate"
"98","H2O2","O2"
"99","H2O2","3-Hydroxyanthranilate"
"100","H2O2","H+"
"101","H2O2","O2-"
"102","H2O2","Cinnavalininate"
"103","H+","O2"
"104","H+","3-Hydroxyanthranilate"
"105","H+","H2O2"
"106","H+","O2-"
"107","H+","Cinnavalininate"
"108","O2-","O2"
"109","O2-","3-Hydroxyanthranilate"
"110","O2-","H2O2"
"111","O2-","H+"
"112","O2-","Cinnavalininate"
"113","Cinnavalininate","O2"
"114","Cinnavalininate","3-Hydroxyanthranilate"
"115","Cinnavalininate","H2O2"
"116","Cinnavalininate","H+"
"117","Cinnavalininate","O2-"
"118","L-Lysine","CO2"
"119","L-Lysine","Cadaverine"
"120","H+","CO2"
"121","H+","Cadaverine"
"122","CoA","Myristoyl-ACP"
"123","CoA","Myristoyl-CoA"
"124","CoA","ACP"
"125","Myristoyl-ACP","CoA"
"126","Myristoyl-ACP","Myristoyl-CoA"
"127","Myristoyl-ACP","ACP"
"128","Myristoyl-CoA","CoA"
