"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"8","Lipoamide","TPP"
"9","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"11","2-Methyl-1-hydroxypropyl-TPP","TPP"
"12","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"13","TPP","Lipoamide"
"14","TPP","2-Methyl-1-hydroxypropyl-TPP"
"15","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"16","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"17","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"18","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","H+","Adenosine"
"26","H+","Adenosine"
"27","Adenosine","H+"
"28","Adenosine","H+"
"29","H2O","ADP"
"30","H2O","Phosphate"
"31","H2O","H+"
"32","ATP","ADP"
"33","ATP","Phosphate"
"34","ATP","H+"
"35","Acetyl-CoA","CoA"
"36","Acetyl-CoA","O-Acetyl-L-serine"
"37","L-Serine","CoA"
"38","L-Serine","O-Acetyl-L-serine"
"39","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"40","UDP-glucose","UDP"
"41","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"42","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP-glucose"
"43","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP"
"44","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"45","UDP","UDP-glucose"
"46","UDP","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"47","UDP","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"48","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP-glucose"
"49","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"50","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP"
"51","ATP","CMP"
"52","ATP","H+"
"53","ATP","ADP"
"54","ATP","CDP"
"55","CMP","ATP"
"56","CMP","H+"
"57","CMP","ADP"
"58","CMP","CDP"
"59","H+","ATP"
"60","H+","CMP"
"61","H+","ADP"
"62","H+","CDP"
"63","ADP","ATP"
"64","ADP","CMP"
"65","ADP","H+"
"66","ADP","CDP"
"67","CDP","ATP"
"68","CDP","CMP"
"69","CDP","H+"
"70","CDP","ADP"
"71","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","UDP-N-acetylglucosamine","UDP"
"73","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"75","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"76","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"77","UDP","UDP-N-acetylglucosamine"
"78","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"79","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"80","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"81","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"82","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"83","H2O","Pyruvate"
"84","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"85","Isochorismate","Pyruvate"
"86","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"87","ATP","PPi"
"88","ATP","AMP"
"89","ATP","fa6coa"
"90","CoA","PPi"
"91","CoA","AMP"
"92","CoA","fa6coa"
"93","fa6","PPi"
"94","fa6","AMP"
"95","fa6","fa6coa"
"96","NADH","NAD"
"97","NADH","7-methyl-octanoyl-ACP"
"98","H+","NAD"
"99","H+","7-methyl-octanoyl-ACP"
"100","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"101","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"102","ATP","dCDP"
"103","ATP","ADP"
"104","ATP","dCTP"
"105","dCDP","ATP"
"106","dCDP","ADP"
"107","dCDP","dCTP"
"108","ADP","ATP"
"109","ADP","dCDP"
