"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","ATP","CMP"
"42","ATP","H+"
"43","ATP","ADP"
"44","ATP","CDP"
"45","CMP","ATP"
"46","CMP","H+"
"47","CMP","ADP"
"48","CMP","CDP"
"49","H+","ATP"
"50","H+","CMP"
"51","H+","ADP"
"52","H+","CDP"
"53","ADP","ATP"
"54","ADP","CMP"
"55","ADP","H+"
"56","ADP","CDP"
"57","CDP","ATP"
"58","CDP","CMP"
"59","CDP","H+"
"60","CDP","ADP"
"61","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"62","UDP-N-acetylglucosamine","UDP"
"63","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"65","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"66","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"67","UDP","UDP-N-acetylglucosamine"
"68","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"69","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"70","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"71","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"73","H2O","Pyruvate"
"74","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"75","Isochorismate","Pyruvate"
"76","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"77","ATP","PPi"
"78","ATP","AMP"
"79","ATP","fa6coa"
"80","CoA","PPi"
"81","CoA","AMP"
"82","CoA","fa6coa"
"83","fa6","PPi"
"84","fa6","AMP"
"85","fa6","fa6coa"
"86","NADH","NAD"
"87","NADH","7-methyl-octanoyl-ACP"
"88","H+","NAD"
"89","H+","7-methyl-octanoyl-ACP"
"90","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"91","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"92","FAD","H+"
"93","FAD","L-Malate"
"94","FAD","Oxaloacetate"
"95","FAD","FADH2"
"96","H+","FAD"
"97","H+","L-Malate"
"98","H+","Oxaloacetate"
"99","H+","FADH2"
"100","L-Malate","FAD"
"101","L-Malate","H+"
"102","L-Malate","Oxaloacetate"
"103","L-Malate","FADH2"
"104","Oxaloacetate","FAD"
"105","Oxaloacetate","H+"
"106","Oxaloacetate","L-Malate"
"107","Oxaloacetate","FADH2"
"108","FADH2","FAD"
"109","FADH2","H+"
"110","FADH2","L-Malate"
"111","FADH2","Oxaloacetate"
"112","ATP","dCDP"
"113","ATP","ADP"
"114","ATP","dCTP"
"115","dCDP","ATP"
"116","dCDP","ADP"
"117","dCDP","dCTP"
"118","ADP","ATP"
"119","ADP","dCDP"
"120","ADP","dCTP"
"121","dCTP","ATP"
"122","dCTP","dCDP"
"123","dCTP","ADP"
"124","H+","Nitrite"
"125","H+","Nitrite"
"126","Nitrite","H+"
"127","Nitrite","H+"
"128","Lipoamide","2-Hydroxyethyl-ThPP"
"129","Lipoamide","TPP"
"130","Lipoamide","S-Acetyldihydrolipoamide"
"131","2-Hydroxyethyl-ThPP","Lipoamide"
"132","2-Hydroxyethyl-ThPP","TPP"
"133","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
