"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"8","Lipoamide","TPP"
"9","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"11","2-Methyl-1-hydroxypropyl-TPP","TPP"
"12","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"13","TPP","Lipoamide"
"14","TPP","2-Methyl-1-hydroxypropyl-TPP"
"15","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"16","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"17","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"18","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","H+","Adenosine"
"26","H+","Adenosine"
"27","Adenosine","H+"
"28","Adenosine","H+"
"29","ATP","CMP"
"30","ATP","H+"
"31","ATP","ADP"
"32","ATP","CDP"
"33","CMP","ATP"
"34","CMP","H+"
"35","CMP","ADP"
"36","CMP","CDP"
"37","H+","ATP"
"38","H+","CMP"
"39","H+","ADP"
"40","H+","CDP"
"41","ADP","ATP"
"42","ADP","CMP"
"43","ADP","H+"
"44","ADP","CDP"
"45","CDP","ATP"
"46","CDP","CMP"
"47","CDP","H+"
"48","CDP","ADP"
"49","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"50","UDP-N-acetylglucosamine","UDP"
"51","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"52","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"53","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"54","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"55","UDP","UDP-N-acetylglucosamine"
"56","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"57","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"58","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"59","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"60","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"61","ATP","PPi"
"62","ATP","AMP"
"63","ATP","fa6coa"
"64","CoA","PPi"
"65","CoA","AMP"
"66","CoA","fa6coa"
"67","fa6","PPi"
"68","fa6","AMP"
"69","fa6","fa6coa"
"70","ATP","dCDP"
"71","ATP","ADP"
"72","ATP","dCTP"
"73","dCDP","ATP"
"74","dCDP","ADP"
"75","dCDP","dCTP"
"76","ADP","ATP"
"77","ADP","dCDP"
"78","ADP","dCTP"
"79","dCTP","ATP"
"80","dCTP","dCDP"
"81","dCTP","ADP"
"82","ATP","ADP"
"83","ATP","CO2"
"84","ATP","Phosphoenolpyruvate"
"85","Oxaloacetate","ADP"
"86","Oxaloacetate","CO2"
"87","Oxaloacetate","Phosphoenolpyruvate"
"88","Lipoamide","2-Hydroxyethyl-ThPP"
"89","Lipoamide","TPP"
"90","Lipoamide","S-Acetyldihydrolipoamide"
"91","2-Hydroxyethyl-ThPP","Lipoamide"
"92","2-Hydroxyethyl-ThPP","TPP"
"93","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"94","TPP","Lipoamide"
"95","TPP","2-Hydroxyethyl-ThPP"
"96","TPP","S-Acetyldihydrolipoamide"
"97","S-Acetyldihydrolipoamide","Lipoamide"
"98","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"99","S-Acetyldihydrolipoamide","TPP"
"100","NADP","(S)-3-Hydroxybutyryl-CoA"
"101","NADP","NADPH"
"102","NADP","H+"
"103","NADP","Acetoacetyl-CoA"
"104","(S)-3-Hydroxybutyryl-CoA","NADP"
"105","(S)-3-Hydroxybutyryl-CoA","NADPH"
"106","(S)-3-Hydroxybutyryl-CoA","H+"
"107","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"108","NADPH","NADP"
"109","NADPH","(S)-3-Hydroxybutyryl-CoA"
"110","NADPH","H+"
"111","NADPH","Acetoacetyl-CoA"
"112","H+","NADP"
"113","H+","(S)-3-Hydroxybutyryl-CoA"
"114","H+","NADPH"
"115","H+","Acetoacetyl-CoA"
"116","Acetoacetyl-CoA","NADP"
"117","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
