"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","H2O","N-Acyl-L-aspartate"
"14","H2O","L-Aspartate"
"15","H2O","Carboxylic acid"
"16","N-Acyl-L-aspartate","H2O"
"17","N-Acyl-L-aspartate","L-Aspartate"
"18","N-Acyl-L-aspartate","Carboxylic acid"
"19","L-Aspartate","H2O"
"20","L-Aspartate","N-Acyl-L-aspartate"
"21","L-Aspartate","Carboxylic acid"
"22","Carboxylic acid","H2O"
"23","Carboxylic acid","N-Acyl-L-aspartate"
"24","Carboxylic acid","L-Aspartate"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","Acetyl-CoA","CoA"
"38","Acetyl-CoA","O-Acetyl-L-serine"
"39","L-Serine","CoA"
"40","L-Serine","O-Acetyl-L-serine"
"41","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"42","UDP-glucose","UDP"
"43","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"44","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP-glucose"
"45","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP"
"46","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"47","UDP","UDP-glucose"
"48","UDP","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"49","UDP","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"50","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP-glucose"
"51","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"52","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP"
"53","ATP","CMP"
"54","ATP","H+"
"55","ATP","ADP"
"56","ATP","CDP"
"57","CMP","ATP"
"58","CMP","H+"
"59","CMP","ADP"
"60","CMP","CDP"
"61","H+","ATP"
"62","H+","CMP"
"63","H+","ADP"
"64","H+","CDP"
"65","ADP","ATP"
"66","ADP","CMP"
"67","ADP","H+"
"68","ADP","CDP"
"69","CDP","ATP"
"70","CDP","CMP"
"71","CDP","H+"
"72","CDP","ADP"
"73","Isobutyryl-CoA","Butyryl-CoA"
"74","Butyryl-CoA","Isobutyryl-CoA"
"75","H+","Fumarate"
"76","H+","Fumarate"
"77","Fumarate","H+"
"78","Fumarate","H+"
"79","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"80","UDP-N-acetylglucosamine","UDP"
"81","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"82","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"83","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"84","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"85","UDP","UDP-N-acetylglucosamine"
"86","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"87","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"88","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"89","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"90","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"91","ATP","PPi"
"92","ATP","AMP"
"93","ATP","fa6coa"
"94","CoA","PPi"
"95","CoA","AMP"
"96","CoA","fa6coa"
"97","fa6","PPi"
"98","fa6","AMP"
"99","fa6","fa6coa"
"100","ATP","ADP"
"101","ATP","Phosphate"
"102","ATP","H+"
"103","ATP","gamma-Glutamylcysteine"
"104","L-Glutamate","ADP"
"105","L-Glutamate","Phosphate"
"106","L-Glutamate","H+"
"107","L-Glutamate","gamma-Glutamylcysteine"
"108","L-Cysteine","ADP"
"109","L-Cysteine","Phosphate"
"110","L-Cysteine","H+"
"111","L-Cysteine","gamma-Glutamylcysteine"
"112","NADH","NAD"
"113","NADH","7-methyl-octanoyl-ACP"
"114","H+","NAD"
