"","from","to"
"1","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"2","Lipoamide","TPP"
"3","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"4","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"5","2-Methyl-1-hydroxypropyl-TPP","TPP"
"6","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"7","TPP","Lipoamide"
"8","TPP","2-Methyl-1-hydroxypropyl-TPP"
"9","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"10","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"11","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"12","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"13","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"14","UDP-N-acetylglucosamine","UDP"
"15","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"16","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"17","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"18","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"19","UDP","UDP-N-acetylglucosamine"
"20","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"21","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"22","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"23","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"24","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"25","ATP","PPi"
"26","ATP","AMP"
"27","ATP","fa6coa"
"28","CoA","PPi"
"29","CoA","AMP"
"30","CoA","fa6coa"
"31","fa6","PPi"
"32","fa6","AMP"
"33","fa6","fa6coa"
"34","NADH","NAD"
"35","NADH","7-methyl-octanoyl-ACP"
"36","H+","NAD"
"37","H+","7-methyl-octanoyl-ACP"
"38","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"39","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"40","ATP","dCDP"
"41","ATP","ADP"
"42","ATP","dCTP"
"43","dCDP","ATP"
"44","dCDP","ADP"
"45","dCDP","dCTP"
"46","ADP","ATP"
"47","ADP","dCDP"
"48","ADP","dCTP"
"49","dCTP","ATP"
"50","dCTP","dCDP"
"51","dCTP","ADP"
"52","ATP","ADP"
"53","ATP","CO2"
"54","ATP","Phosphoenolpyruvate"
"55","Oxaloacetate","ADP"
"56","Oxaloacetate","CO2"
"57","Oxaloacetate","Phosphoenolpyruvate"
"58","Lipoamide","2-Hydroxyethyl-ThPP"
"59","Lipoamide","TPP"
"60","Lipoamide","S-Acetyldihydrolipoamide"
"61","2-Hydroxyethyl-ThPP","Lipoamide"
"62","2-Hydroxyethyl-ThPP","TPP"
"63","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"64","TPP","Lipoamide"
"65","TPP","2-Hydroxyethyl-ThPP"
"66","TPP","S-Acetyldihydrolipoamide"
"67","S-Acetyldihydrolipoamide","Lipoamide"
"68","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"69","S-Acetyldihydrolipoamide","TPP"
"70","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"71","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"72","UDP-apiose","Cosmetin"
"73","UDP-apiose","UDP"
"74","UDP-apiose","Apiin"
"75","Cosmetin","UDP-apiose"
"76","Cosmetin","UDP"
"77","Cosmetin","Apiin"
"78","UDP","UDP-apiose"
"79","UDP","Cosmetin"
"80","UDP","Apiin"
"81","Apiin","UDP-apiose"
"82","Apiin","Cosmetin"
"83","Apiin","UDP"
"84","CoA","Myristoyl-ACP"
"85","CoA","Myristoyl-CoA"
"86","CoA","ACP"
"87","Myristoyl-ACP","CoA"
"88","Myristoyl-ACP","Myristoyl-CoA"
"89","Myristoyl-ACP","ACP"
"90","Myristoyl-CoA","CoA"
"91","Myristoyl-CoA","Myristoyl-ACP"
"92","Myristoyl-CoA","ACP"
"93","ACP","CoA"
"94","ACP","Myristoyl-ACP"
"95","ACP","Myristoyl-CoA"
"96","H2O","NAD"
"97","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"98","H2O","NADH"
"99","H2O","H+"
"100","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"101","NAD","H2O"
"102","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"103","NAD","NADH"
"104","NAD","H+"
"105","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"106","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"107","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
"108","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NADH"
"109","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H+"
"110","trans-2-Methyl-5-isopropylhexa-2,5-dienal","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"111","NADH","H2O"
"112","NADH","NAD"
"113","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"114","NADH","H+"
"115","NADH","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"116","H+","H2O"
"117","H+","NAD"
"118","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"119","H+","NADH"
"120","H+","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"121","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H2O"
"122","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NAD"
"123","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"124","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","NADH"
"125","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid","H+"
"126","Malonyl-acyl-carrierprotein-","CO2"
"127","Malonyl-acyl-carrierprotein-","ACP"
"128","Malonyl-acyl-carrierprotein-","9-methyl-3-oxo-decanoyl-ACP"
"129","7-methyl-octanoyl-ACP","CO2"
"130","7-methyl-octanoyl-ACP","ACP"
"131","7-methyl-octanoyl-ACP","9-methyl-3-oxo-decanoyl-ACP"
"132","L-Serine","CMP"
"133","L-Serine","H+"
"134","L-Serine","Diisohexadecanoylphosphatidylserine"
"135","CDP-1,2-diisohexadecanoylglycerol","CMP"
"136","CDP-1,2-diisohexadecanoylglycerol","H+"
"137","CDP-1,2-diisohexadecanoylglycerol","Diisohexadecanoylphosphatidylserine"
"138","H2O","Phosphate"
"139","H2O","H+"
"140","H2O","Diisohexadecanoylphosphatidylglycerol"
"141","Diisohexadecanoylphosphatidylglycerophosphate","Phosphate"
"142","Diisohexadecanoylphosphatidylglycerophosphate","H+"
"143","Diisohexadecanoylphosphatidylglycerophosphate","Diisohexadecanoylphosphatidylglycerol"
"144","H2O","gly-asp-L"
"145","H2O","Glycine"
"146","H2O","L-Aspartate"
"147","gly-asp-L","H2O"
"148","gly-asp-L","Glycine"
"149","gly-asp-L","L-Aspartate"
"150","Glycine","H2O"
"151","Glycine","gly-asp-L"
"152","Glycine","L-Aspartate"
"153","L-Aspartate","H2O"
"154","L-Aspartate","gly-asp-L"
"155","L-Aspartate","Glycine"
"156","ATP","Guanidinoethyl methyl phosphate"
"157","ATP","ADP"
"158","ATP","H+"
"159","ATP","N'-Phosphoguanidinoethyl methyl phosphate"
"160","Guanidinoethyl methyl phosphate","ATP"
"161","Guanidinoethyl methyl phosphate","ADP"
"162","Guanidinoethyl methyl phosphate","H+"
"163","Guanidinoethyl methyl phosphate","N'-Phosphoguanidinoethyl methyl phosphate"
"164","ADP","ATP"
"165","ADP","Guanidinoethyl methyl phosphate"
"166","ADP","H+"
"167","ADP","N'-Phosphoguanidinoethyl methyl phosphate"
"168","H+","ATP"
"169","H+","Guanidinoethyl methyl phosphate"
"170","H+","ADP"
