"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","Lipoamide","2-Methyl-1-hydroxypropyl-TPP"
"20","Lipoamide","TPP"
"21","Lipoamide","S-(2-Methylpropionyl)-dihydrolipoamide"
"22","2-Methyl-1-hydroxypropyl-TPP","Lipoamide"
"23","2-Methyl-1-hydroxypropyl-TPP","TPP"
"24","2-Methyl-1-hydroxypropyl-TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"25","TPP","Lipoamide"
"26","TPP","2-Methyl-1-hydroxypropyl-TPP"
"27","TPP","S-(2-Methylpropionyl)-dihydrolipoamide"
"28","S-(2-Methylpropionyl)-dihydrolipoamide","Lipoamide"
"29","S-(2-Methylpropionyl)-dihydrolipoamide","2-Methyl-1-hydroxypropyl-TPP"
"30","S-(2-Methylpropionyl)-dihydrolipoamide","TPP"
"31","PRPP","PPi"
"32","PRPP","H+"
"33","PRPP","IMP"
"34","HYXN","PPi"
"35","HYXN","H+"
"36","HYXN","IMP"
"37","H2O","N-Acyl-L-aspartate"
"38","H2O","L-Aspartate"
"39","H2O","Carboxylic acid"
"40","N-Acyl-L-aspartate","H2O"
"41","N-Acyl-L-aspartate","L-Aspartate"
"42","N-Acyl-L-aspartate","Carboxylic acid"
"43","L-Aspartate","H2O"
"44","L-Aspartate","N-Acyl-L-aspartate"
"45","L-Aspartate","Carboxylic acid"
"46","Carboxylic acid","H2O"
"47","Carboxylic acid","N-Acyl-L-aspartate"
"48","Carboxylic acid","L-Aspartate"
"49","H2O","LacCer"
"50","H2O","Galactose"
"51","H2O","Glucocerebroside"
"52","LacCer","H2O"
"53","LacCer","Galactose"
"54","LacCer","Glucocerebroside"
"55","Galactose","H2O"
"56","Galactose","LacCer"
"57","Galactose","Glucocerebroside"
"58","Glucocerebroside","H2O"
"59","Glucocerebroside","LacCer"
"60","Glucocerebroside","Galactose"
"61","Acetyl-CoA","CoA"
"62","Acetyl-CoA","O-Acetyl-L-serine"
"63","L-Serine","CoA"
"64","L-Serine","O-Acetyl-L-serine"
"65","ATP","CMP"
"66","ATP","H+"
"67","ATP","ADP"
"68","ATP","CDP"
"69","CMP","ATP"
"70","CMP","H+"
"71","CMP","ADP"
"72","CMP","CDP"
"73","H+","ATP"
"74","H+","CMP"
"75","H+","ADP"
"76","H+","CDP"
"77","ADP","ATP"
"78","ADP","CMP"
"79","ADP","H+"
"80","ADP","CDP"
"81","CDP","ATP"
"82","CDP","CMP"
"83","CDP","H+"
"84","CDP","ADP"
"85","H+","Fumarate"
"86","H+","Fumarate"
"87","Fumarate","H+"
"88","Fumarate","H+"
"89","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"90","UDP-N-acetylglucosamine","UDP"
"91","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"92","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"93","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"94","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"95","UDP","UDP-N-acetylglucosamine"
"96","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"97","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"98","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"99","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"100","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"101","ATP","PPi"
"102","ATP","AMP"
"103","ATP","fa6coa"
"104","CoA","PPi"
"105","CoA","AMP"
"106","CoA","fa6coa"
"107","fa6","PPi"
"108","fa6","AMP"
"109","fa6","fa6coa"
"110","ATP","ADP"
"111","ATP","Phosphate"
"112","ATP","H+"
"113","ATP","gamma-Glutamylcysteine"
"114","L-Glutamate","ADP"
"115","L-Glutamate","Phosphate"
"116","L-Glutamate","H+"
"117","L-Glutamate","gamma-Glutamylcysteine"
"118","L-Cysteine","ADP"
"119","L-Cysteine","Phosphate"
"120","L-Cysteine","H+"
"121","L-Cysteine","gamma-Glutamylcysteine"
"122","NADH","NAD"
"123","NADH","7-methyl-octanoyl-ACP"
"124","H+","NAD"
