"","from","to"
"1","H2O","gly-asp-L"
"2","H2O","Glycine"
"3","H2O","L-Aspartate"
"4","gly-asp-L","H2O"
"5","gly-asp-L","Glycine"
"6","gly-asp-L","L-Aspartate"
"7","Glycine","H2O"
"8","Glycine","gly-asp-L"
"9","Glycine","L-Aspartate"
"10","L-Aspartate","H2O"
"11","L-Aspartate","gly-asp-L"
"12","L-Aspartate","Glycine"
"13","Pyruvate","Malonyl-CoA"
"14","Pyruvate","Acetyl-CoA"
"15","Pyruvate","Oxaloacetate"
"16","Malonyl-CoA","Pyruvate"
"17","Malonyl-CoA","Acetyl-CoA"
"18","Malonyl-CoA","Oxaloacetate"
"19","Acetyl-CoA","Pyruvate"
"20","Acetyl-CoA","Malonyl-CoA"
"21","Acetyl-CoA","Oxaloacetate"
"22","Oxaloacetate","Pyruvate"
"23","Oxaloacetate","Malonyl-CoA"
"24","Oxaloacetate","Acetyl-CoA"
"25","ATP","H+"
"26","ATP","ribose-5-phosphate"
"27","ATP","ADP"
"28","ATP","Ribose 1,5-bisphosphate"
"29","H+","ATP"
"30","H+","ribose-5-phosphate"
"31","H+","ADP"
"32","H+","Ribose 1,5-bisphosphate"
"33","ribose-5-phosphate","ATP"
"34","ribose-5-phosphate","H+"
"35","ribose-5-phosphate","ADP"
"36","ribose-5-phosphate","Ribose 1,5-bisphosphate"
"37","ADP","ATP"
"38","ADP","H+"
"39","ADP","ribose-5-phosphate"
"40","ADP","Ribose 1,5-bisphosphate"
"41","Ribose 1,5-bisphosphate","ATP"
"42","Ribose 1,5-bisphosphate","H+"
"43","Ribose 1,5-bisphosphate","ribose-5-phosphate"
"44","Ribose 1,5-bisphosphate","ADP"
"45","H2O","ADP"
"46","H2O","Phosphate"
"47","H2O","H+"
"48","H2O","Pb"
"49","ATP","ADP"
"50","ATP","Phosphate"
"51","ATP","H+"
"52","ATP","Pb"
"53","Pb","ADP"
"54","Pb","Phosphate"
"55","Pb","H+"
"56","H2O","PPi"
"57","H2O","H+"
"58","H2O","Dihydroneopterin phosphate"
"59","7,8-Dihydroneopterin 3'-triphosphate","PPi"
"60","7,8-Dihydroneopterin 3'-triphosphate","H+"
"61","7,8-Dihydroneopterin 3'-triphosphate","Dihydroneopterin phosphate"
"62","Pyruvate","D-methylmalonyl-CoA"
"63","Pyruvate","Oxaloacetate"
"64","Pyruvate","Propionyl-CoA"
"65","D-methylmalonyl-CoA","Pyruvate"
"66","D-methylmalonyl-CoA","Oxaloacetate"
"67","D-methylmalonyl-CoA","Propionyl-CoA"
"68","Oxaloacetate","Pyruvate"
"69","Oxaloacetate","D-methylmalonyl-CoA"
"70","Oxaloacetate","Propionyl-CoA"
