"","from","to"
"1","H2O","ADP"
"2","H2O","Phosphate"
"3","H2O","H+"
"4","ATP","ADP"
"5","ATP","Phosphate"
"6","ATP","H+"
"7","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"8","UDP-glucose","UDP"
"9","UDP-glucose","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"10","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP-glucose"
"11","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","UDP"
"12","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"13","UDP","UDP-glucose"
"14","UDP","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"15","UDP","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
"16","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP-glucose"
"17","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","Palmitoyllipoteichoic acid (n=24), linked, unsubstituted"
"18","Palmitoyllipoteichoic acid (n=24), linked, glucose substituted","UDP"
"19","ATP","PPi"
"20","ATP","AMP"
"21","ATP","fa6coa"
"22","CoA","PPi"
"23","CoA","AMP"
"24","CoA","fa6coa"
"25","fa6","PPi"
"26","fa6","AMP"
"27","fa6","fa6coa"
"28","ATP","dCDP"
"29","ATP","ADP"
"30","ATP","dCTP"
"31","dCDP","ATP"
"32","dCDP","ADP"
"33","dCDP","dCTP"
"34","ADP","ATP"
"35","ADP","dCDP"
"36","ADP","dCTP"
"37","dCTP","ATP"
"38","dCTP","dCDP"
"39","dCTP","ADP"
"40","H2O","Maltose"
"41","H2O","D-Glucose"
"42","Maltose","H2O"
"43","Maltose","D-Glucose"
"44","D-Glucose","H2O"
"45","D-Glucose","Maltose"
"46","CoA","Myristoyl-ACP"
"47","CoA","Myristoyl-CoA"
"48","CoA","ACP"
"49","Myristoyl-ACP","CoA"
"50","Myristoyl-ACP","Myristoyl-CoA"
"51","Myristoyl-ACP","ACP"
"52","Myristoyl-CoA","CoA"
"53","Myristoyl-CoA","Myristoyl-ACP"
"54","Myristoyl-CoA","ACP"
"55","ACP","CoA"
"56","ACP","Myristoyl-ACP"
"57","ACP","Myristoyl-CoA"
"58","H2O","NAD"
"59","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"60","H2O","NADH"
"61","H2O","H+"
"62","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"63","NAD","H2O"
"64","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"65","NAD","NADH"
"66","NAD","H+"
"67","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"68","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"69","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
