"","from","to"
"1","ATP","CMP"
"2","ATP","H+"
"3","ATP","ADP"
"4","ATP","CDP"
"5","CMP","ATP"
"6","CMP","H+"
"7","CMP","ADP"
"8","CMP","CDP"
"9","H+","ATP"
"10","H+","CMP"
"11","H+","ADP"
"12","H+","CDP"
"13","ADP","ATP"
"14","ADP","CMP"
"15","ADP","H+"
"16","ADP","CDP"
"17","CDP","ATP"
"18","CDP","CMP"
"19","CDP","H+"
"20","CDP","ADP"
"21","ATP","PPi"
"22","ATP","AMP"
"23","ATP","fa6coa"
"24","CoA","PPi"
"25","CoA","AMP"
"26","CoA","fa6coa"
"27","fa6","PPi"
"28","fa6","AMP"
"29","fa6","fa6coa"
"30","ATP","dCDP"
"31","ATP","ADP"
"32","ATP","dCTP"
"33","dCDP","ATP"
"34","dCDP","ADP"
"35","dCDP","dCTP"
"36","ADP","ATP"
"37","ADP","dCDP"
"38","ADP","dCTP"
"39","dCTP","ATP"
"40","dCTP","dCDP"
"41","dCTP","ADP"
"42","GDP-mannose","H2O"
"43","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"44","Citrate","Isocitrate"
"45","Isocitrate","Citrate"
"46","O2","3-Hydroxyanthranilate"
"47","O2","H2O2"
"48","O2","H+"
"49","O2","O2-"
"50","O2","Cinnavalininate"
"51","3-Hydroxyanthranilate","O2"
"52","3-Hydroxyanthranilate","H2O2"
"53","3-Hydroxyanthranilate","H+"
"54","3-Hydroxyanthranilate","O2-"
"55","3-Hydroxyanthranilate","Cinnavalininate"
"56","H2O2","O2"
"57","H2O2","3-Hydroxyanthranilate"
"58","H2O2","H+"
"59","H2O2","O2-"
"60","H2O2","Cinnavalininate"
"61","H+","O2"
"62","H+","3-Hydroxyanthranilate"
"63","H+","H2O2"
"64","H+","O2-"
"65","H+","Cinnavalininate"
"66","O2-","O2"
"67","O2-","3-Hydroxyanthranilate"
"68","O2-","H2O2"
"69","O2-","H+"
"70","O2-","Cinnavalininate"
"71","Cinnavalininate","O2"
"72","Cinnavalininate","3-Hydroxyanthranilate"
"73","Cinnavalininate","H2O2"
"74","Cinnavalininate","H+"
"75","Cinnavalininate","O2-"
"76","L-Lysine","CO2"
"77","L-Lysine","Cadaverine"
"78","H+","CO2"
"79","H+","Cadaverine"
"80","H2O","NAD"
"81","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"82","H2O","NADH"
"83","H2O","H+"
"84","H2O","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"85","NAD","H2O"
"86","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienal"
"87","NAD","NADH"
"88","NAD","H+"
"89","NAD","trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"
"90","trans-2-Methyl-5-isopropylhexa-2,5-dienal","H2O"
"91","trans-2-Methyl-5-isopropylhexa-2,5-dienal","NAD"
