"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","H2O","N-Acyl-L-aspartate"
"14","H2O","L-Aspartate"
"15","H2O","Carboxylic acid"
"16","N-Acyl-L-aspartate","H2O"
"17","N-Acyl-L-aspartate","L-Aspartate"
"18","N-Acyl-L-aspartate","Carboxylic acid"
"19","L-Aspartate","H2O"
"20","L-Aspartate","N-Acyl-L-aspartate"
"21","L-Aspartate","Carboxylic acid"
"22","Carboxylic acid","H2O"
"23","Carboxylic acid","N-Acyl-L-aspartate"
"24","Carboxylic acid","L-Aspartate"
"25","S-Adenosyl-L-methionine","L-Methionine"
"26","S-Adenosyl-L-methionine","H+"
"27","S-Adenosyl-L-methionine","BIOT"
"28","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"29","S","L-Methionine"
"30","S","H+"
"31","S","BIOT"
"32","S","5'-Deoxyadenosine"
"33","Dethiobiotin","L-Methionine"
"34","Dethiobiotin","H+"
"35","Dethiobiotin","BIOT"
"36","Dethiobiotin","5'-Deoxyadenosine"
"37","H2O","ADP"
"38","H2O","Phosphate"
"39","H2O","H+"
"40","ATP","ADP"
"41","ATP","Phosphate"
"42","ATP","H+"
"43","Acetyl-CoA","CoA"
"44","Acetyl-CoA","O-Acetyl-L-serine"
"45","L-Serine","CoA"
"46","L-Serine","O-Acetyl-L-serine"
"47","ATP","CMP"
"48","ATP","H+"
"49","ATP","ADP"
"50","ATP","CDP"
"51","CMP","ATP"
"52","CMP","H+"
"53","CMP","ADP"
"54","CMP","CDP"
"55","H+","ATP"
"56","H+","CMP"
"57","H+","ADP"
"58","H+","CDP"
"59","ADP","ATP"
"60","ADP","CMP"
"61","ADP","H+"
"62","ADP","CDP"
"63","CDP","ATP"
"64","CDP","CMP"
"65","CDP","H+"
"66","CDP","ADP"
"67","H+","Fumarate"
"68","H+","Fumarate"
"69","Fumarate","H+"
"70","Fumarate","H+"
"71","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"72","UDP-N-acetylglucosamine","UDP"
"73","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"75","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"76","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"77","UDP","UDP-N-acetylglucosamine"
"78","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"79","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"80","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"81","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"82","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"83","H2O","Pyruvate"
"84","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"85","Isochorismate","Pyruvate"
"86","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"87","ATP","PPi"
"88","ATP","AMP"
"89","ATP","fa6coa"
"90","CoA","PPi"
"91","CoA","AMP"
"92","CoA","fa6coa"
"93","fa6","PPi"
"94","fa6","AMP"
"95","fa6","fa6coa"
"96","ATP","dCDP"
"97","ATP","ADP"
"98","ATP","dCTP"
"99","dCDP","ATP"
"100","dCDP","ADP"
"101","dCDP","dCTP"
"102","ADP","ATP"
"103","ADP","dCDP"
"104","ADP","dCTP"
"105","dCTP","ATP"
"106","dCTP","dCDP"
"107","dCTP","ADP"
"108","NADP","(S)-3-Hydroxybutyryl-CoA"
"109","NADP","NADPH"
"110","NADP","H+"
"111","NADP","Acetoacetyl-CoA"
"112","(S)-3-Hydroxybutyryl-CoA","NADP"
"113","(S)-3-Hydroxybutyryl-CoA","NADPH"
"114","(S)-3-Hydroxybutyryl-CoA","H+"
"115","(S)-3-Hydroxybutyryl-CoA","Acetoacetyl-CoA"
"116","NADPH","NADP"
"117","NADPH","(S)-3-Hydroxybutyryl-CoA"
"118","NADPH","H+"
"119","NADPH","Acetoacetyl-CoA"
"120","H+","NADP"
"121","H+","(S)-3-Hydroxybutyryl-CoA"
"122","H+","NADPH"
"123","H+","Acetoacetyl-CoA"
"124","Acetoacetyl-CoA","NADP"
"125","Acetoacetyl-CoA","(S)-3-Hydroxybutyryl-CoA"
"126","Acetoacetyl-CoA","NADPH"
"127","Acetoacetyl-CoA","H+"
"128","GDP-mannose","H2O"
