"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","ATP","ADP"
"8","ATP","Phosphate"
"9","ATP","GSH"
"10","ATP","H+"
"11","Glycine","ADP"
"12","Glycine","Phosphate"
"13","Glycine","GSH"
"14","Glycine","H+"
"15","gamma-Glutamylcysteine","ADP"
"16","gamma-Glutamylcysteine","Phosphate"
"17","gamma-Glutamylcysteine","GSH"
"18","gamma-Glutamylcysteine","H+"
"19","PRPP","PPi"
"20","PRPP","H+"
"21","PRPP","IMP"
"22","HYXN","PPi"
"23","HYXN","H+"
"24","HYXN","IMP"
"25","H2O","N-Acyl-L-aspartate"
"26","H2O","L-Aspartate"
"27","H2O","Carboxylic acid"
"28","N-Acyl-L-aspartate","H2O"
"29","N-Acyl-L-aspartate","L-Aspartate"
"30","N-Acyl-L-aspartate","Carboxylic acid"
"31","L-Aspartate","H2O"
"32","L-Aspartate","N-Acyl-L-aspartate"
"33","L-Aspartate","Carboxylic acid"
"34","Carboxylic acid","H2O"
"35","Carboxylic acid","N-Acyl-L-aspartate"
"36","Carboxylic acid","L-Aspartate"
"37","S-Adenosyl-L-methionine","L-Methionine"
"38","S-Adenosyl-L-methionine","H+"
"39","S-Adenosyl-L-methionine","BIOT"
"40","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"41","S","L-Methionine"
"42","S","H+"
"43","S","BIOT"
"44","S","5'-Deoxyadenosine"
"45","Dethiobiotin","L-Methionine"
"46","Dethiobiotin","H+"
"47","Dethiobiotin","BIOT"
"48","Dethiobiotin","5'-Deoxyadenosine"
"49","H2O","LacCer"
"50","H2O","Galactose"
"51","H2O","Glucocerebroside"
"52","LacCer","H2O"
"53","LacCer","Galactose"
"54","LacCer","Glucocerebroside"
"55","Galactose","H2O"
"56","Galactose","LacCer"
"57","Galactose","Glucocerebroside"
"58","Glucocerebroside","H2O"
"59","Glucocerebroside","LacCer"
"60","Glucocerebroside","Galactose"
"61","Acetyl-CoA","CoA"
"62","Acetyl-CoA","O-Acetyl-L-serine"
"63","L-Serine","CoA"
"64","L-Serine","O-Acetyl-L-serine"
"65","ATP","CMP"
"66","ATP","H+"
"67","ATP","ADP"
"68","ATP","CDP"
"69","CMP","ATP"
"70","CMP","H+"
"71","CMP","ADP"
"72","CMP","CDP"
"73","H+","ATP"
"74","H+","CMP"
"75","H+","ADP"
"76","H+","CDP"
"77","ADP","ATP"
"78","ADP","CMP"
"79","ADP","H+"
"80","ADP","CDP"
"81","CDP","ATP"
"82","CDP","CMP"
"83","CDP","H+"
"84","CDP","ADP"
"85","H+","Fumarate"
"86","H+","Fumarate"
"87","Fumarate","H+"
"88","Fumarate","H+"
"89","ATP","PPi"
"90","ATP","AMP"
"91","ATP","fa6coa"
"92","CoA","PPi"
"93","CoA","AMP"
"94","CoA","fa6coa"
"95","fa6","PPi"
"96","fa6","AMP"
"97","fa6","fa6coa"
"98","ATP","dCDP"
"99","ATP","ADP"
"100","ATP","dCTP"
"101","dCDP","ATP"
"102","dCDP","ADP"
"103","dCDP","dCTP"
"104","ADP","ATP"
"105","ADP","dCDP"
"106","ADP","dCTP"
"107","dCTP","ATP"
"108","dCTP","dCDP"
"109","dCTP","ADP"
"110","ATP","ADP"
"111","ATP","CO2"
"112","ATP","Phosphoenolpyruvate"
"113","Oxaloacetate","ADP"
"114","Oxaloacetate","CO2"
"115","Oxaloacetate","Phosphoenolpyruvate"
"116","Lipoamide","2-Hydroxyethyl-ThPP"
"117","Lipoamide","TPP"
"118","Lipoamide","S-Acetyldihydrolipoamide"
"119","2-Hydroxyethyl-ThPP","Lipoamide"
"120","2-Hydroxyethyl-ThPP","TPP"
"121","2-Hydroxyethyl-ThPP","S-Acetyldihydrolipoamide"
"122","TPP","Lipoamide"
"123","TPP","2-Hydroxyethyl-ThPP"
"124","TPP","S-Acetyldihydrolipoamide"
"125","S-Acetyldihydrolipoamide","Lipoamide"
"126","S-Acetyldihydrolipoamide","2-Hydroxyethyl-ThPP"
"127","S-Acetyldihydrolipoamide","TPP"
"128","H2O","D-Glucose"
"129","Maltose","D-Glucose"
"130","Citrate","Isocitrate"
"131","Isocitrate","Citrate"
"132","NAD","(S)-3-Hydroxyhexadecanoyl-CoA"
"133","NAD","NADH"
"134","NAD","H+"
"135","NAD","3-Oxopalmitoyl-CoA"
"136","(S)-3-Hydroxyhexadecanoyl-CoA","NAD"
"137","(S)-3-Hydroxyhexadecanoyl-CoA","NADH"
"138","(S)-3-Hydroxyhexadecanoyl-CoA","H+"
"139","(S)-3-Hydroxyhexadecanoyl-CoA","3-Oxopalmitoyl-CoA"
"140","NADH","NAD"
"141","NADH","(S)-3-Hydroxyhexadecanoyl-CoA"
"142","NADH","H+"
"143","NADH","3-Oxopalmitoyl-CoA"
"144","H+","NAD"
"145","H+","(S)-3-Hydroxyhexadecanoyl-CoA"
"146","H+","NADH"
"147","H+","3-Oxopalmitoyl-CoA"
"148","3-Oxopalmitoyl-CoA","NAD"
"149","3-Oxopalmitoyl-CoA","(S)-3-Hydroxyhexadecanoyl-CoA"
"150","3-Oxopalmitoyl-CoA","NADH"
"151","3-Oxopalmitoyl-CoA","H+"
"152","UDP-apiose","Cosmetin"
"153","UDP-apiose","UDP"
"154","UDP-apiose","Apiin"
"155","Cosmetin","UDP-apiose"
"156","Cosmetin","UDP"
"157","Cosmetin","Apiin"
"158","UDP","UDP-apiose"
"159","UDP","Cosmetin"
"160","UDP","Apiin"
"161","Apiin","UDP-apiose"
"162","Apiin","Cosmetin"
"163","Apiin","UDP"
"164","O2","3-Hydroxyanthranilate"
"165","O2","H2O2"
"166","O2","H+"
"167","O2","O2-"
"168","O2","Cinnavalininate"
"169","3-Hydroxyanthranilate","O2"
"170","3-Hydroxyanthranilate","H2O2"
