"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","S-Adenosyl-L-methionine","L-Methionine"
"14","S-Adenosyl-L-methionine","H+"
"15","S-Adenosyl-L-methionine","BIOT"
"16","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"17","S","L-Methionine"
"18","S","H+"
"19","S","BIOT"
"20","S","5'-Deoxyadenosine"
"21","Dethiobiotin","L-Methionine"
"22","Dethiobiotin","H+"
"23","Dethiobiotin","BIOT"
"24","Dethiobiotin","5'-Deoxyadenosine"
"25","Acetyl-CoA","CoA"
"26","Acetyl-CoA","O-Acetyl-L-serine"
"27","L-Serine","CoA"
"28","L-Serine","O-Acetyl-L-serine"
"29","ATP","CMP"
"30","ATP","H+"
"31","ATP","ADP"
"32","ATP","CDP"
"33","CMP","ATP"
"34","CMP","H+"
"35","CMP","ADP"
"36","CMP","CDP"
"37","H+","ATP"
"38","H+","CMP"
"39","H+","ADP"
"40","H+","CDP"
"41","ADP","ATP"
"42","ADP","CMP"
"43","ADP","H+"
"44","ADP","CDP"
"45","CDP","ATP"
"46","CDP","CMP"
"47","CDP","H+"
"48","CDP","ADP"
"49","H+","Fumarate"
"50","H+","Fumarate"
"51","Fumarate","H+"
"52","Fumarate","H+"
"53","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"54","UDP-N-acetylglucosamine","UDP"
"55","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"56","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"57","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"58","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"59","UDP","UDP-N-acetylglucosamine"
"60","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"61","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"62","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"63","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"64","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"65","H2O","Pyruvate"
"66","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"67","Isochorismate","Pyruvate"
"68","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"69","ATP","PPi"
"70","ATP","AMP"
"71","ATP","fa6coa"
"72","CoA","PPi"
"73","CoA","AMP"
"74","CoA","fa6coa"
"75","fa6","PPi"
"76","fa6","AMP"
"77","fa6","fa6coa"
"78","NADH","NAD"
"79","NADH","7-methyl-octanoyl-ACP"
"80","H+","NAD"
"81","H+","7-methyl-octanoyl-ACP"
"82","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"83","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"84","ATP","dCDP"
"85","ATP","ADP"
"86","ATP","dCTP"
"87","dCDP","ATP"
"88","dCDP","ADP"
"89","dCDP","dCTP"
"90","ADP","ATP"
"91","ADP","dCDP"
"92","ADP","dCTP"
"93","dCTP","ATP"
"94","dCTP","dCDP"
"95","dCTP","ADP"
"96","H+","Nitrite"
"97","H+","Nitrite"
"98","Nitrite","H+"
"99","Nitrite","H+"
"100","GDP-mannose","H2O"
"101","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"102","Citrate","Isocitrate"
"103","Isocitrate","Citrate"
"104","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"105","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"106","UDP-apiose","Cosmetin"
"107","UDP-apiose","UDP"
"108","UDP-apiose","Apiin"
"109","Cosmetin","UDP-apiose"
"110","Cosmetin","UDP"
"111","Cosmetin","Apiin"
"112","UDP","UDP-apiose"
"113","UDP","Cosmetin"
"114","UDP","Apiin"
"115","Apiin","UDP-apiose"
"116","Apiin","Cosmetin"
"117","Apiin","UDP"
"118","O2","3-Hydroxyanthranilate"
"119","O2","H2O2"
"120","O2","H+"
"121","O2","O2-"
"122","O2","Cinnavalininate"
"123","3-Hydroxyanthranilate","O2"
"124","3-Hydroxyanthranilate","H2O2"
"125","3-Hydroxyanthranilate","H+"
"126","3-Hydroxyanthranilate","O2-"
"127","3-Hydroxyanthranilate","Cinnavalininate"
"128","H2O2","O2"
"129","H2O2","3-Hydroxyanthranilate"
"130","H2O2","H+"
"131","H2O2","O2-"
