"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","PRPP","PPi"
"8","PRPP","H+"
"9","PRPP","IMP"
"10","HYXN","PPi"
"11","HYXN","H+"
"12","HYXN","IMP"
"13","S-Adenosyl-L-methionine","L-Methionine"
"14","S-Adenosyl-L-methionine","H+"
"15","S-Adenosyl-L-methionine","BIOT"
"16","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"17","S","L-Methionine"
"18","S","H+"
"19","S","BIOT"
"20","S","5'-Deoxyadenosine"
"21","Dethiobiotin","L-Methionine"
"22","Dethiobiotin","H+"
"23","Dethiobiotin","BIOT"
"24","Dethiobiotin","5'-Deoxyadenosine"
"25","H+","Adenosine"
"26","H+","Adenosine"
"27","Adenosine","H+"
"28","Adenosine","H+"
"29","H2O","LacCer"
"30","H2O","Galactose"
"31","H2O","Glucocerebroside"
"32","LacCer","H2O"
"33","LacCer","Galactose"
"34","LacCer","Glucocerebroside"
"35","Galactose","H2O"
"36","Galactose","LacCer"
"37","Galactose","Glucocerebroside"
"38","Glucocerebroside","H2O"
"39","Glucocerebroside","LacCer"
"40","Glucocerebroside","Galactose"
"41","Acetyl-CoA","CoA"
"42","Acetyl-CoA","O-Acetyl-L-serine"
"43","L-Serine","CoA"
"44","L-Serine","O-Acetyl-L-serine"
"45","ATP","CMP"
"46","ATP","H+"
"47","ATP","ADP"
"48","ATP","CDP"
"49","CMP","ATP"
"50","CMP","H+"
"51","CMP","ADP"
"52","CMP","CDP"
"53","H+","ATP"
"54","H+","CMP"
"55","H+","ADP"
"56","H+","CDP"
"57","ADP","ATP"
"58","ADP","CMP"
"59","ADP","H+"
"60","ADP","CDP"
"61","CDP","ATP"
"62","CDP","CMP"
"63","CDP","H+"
"64","CDP","ADP"
"65","H+","Fumarate"
"66","H+","Fumarate"
"67","Fumarate","H+"
"68","Fumarate","H+"
"69","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"70","UDP-N-acetylglucosamine","UDP"
"71","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"72","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"73","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"74","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"75","UDP","UDP-N-acetylglucosamine"
"76","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"77","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"78","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"79","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"80","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"81","H2O","Pyruvate"
"82","H2O","2,3-Dihydroxy-2,3-dihydrobenzoate"
"83","Isochorismate","Pyruvate"
"84","Isochorismate","2,3-Dihydroxy-2,3-dihydrobenzoate"
"85","ATP","PPi"
"86","ATP","AMP"
"87","ATP","fa6coa"
"88","CoA","PPi"
"89","CoA","AMP"
"90","CoA","fa6coa"
"91","fa6","PPi"
"92","fa6","AMP"
"93","fa6","fa6coa"
"94","NADH","NAD"
"95","NADH","7-methyl-octanoyl-ACP"
"96","H+","NAD"
"97","H+","7-methyl-octanoyl-ACP"
"98","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"99","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"100","FAD","H+"
"101","FAD","L-Malate"
"102","FAD","Oxaloacetate"
"103","FAD","FADH2"
"104","H+","FAD"
"105","H+","L-Malate"
"106","H+","Oxaloacetate"
"107","H+","FADH2"
"108","L-Malate","FAD"
"109","L-Malate","H+"
"110","L-Malate","Oxaloacetate"
"111","L-Malate","FADH2"
"112","Oxaloacetate","FAD"
"113","Oxaloacetate","H+"
"114","Oxaloacetate","L-Malate"
"115","Oxaloacetate","FADH2"
"116","FADH2","FAD"
"117","FADH2","H+"
"118","FADH2","L-Malate"
"119","FADH2","Oxaloacetate"
"120","ATP","dCDP"
"121","ATP","ADP"
"122","ATP","dCTP"
"123","dCDP","ATP"
"124","dCDP","ADP"
"125","dCDP","dCTP"
"126","ADP","ATP"
"127","ADP","dCDP"
"128","ADP","dCTP"
"129","dCTP","ATP"
"130","dCTP","dCDP"
"131","dCTP","ADP"
"132","H+","Nitrite"
"133","H+","Nitrite"
"134","Nitrite","H+"
"135","Nitrite","H+"
"136","Lipoamide","2-Hydroxyethyl-ThPP"
"137","Lipoamide","TPP"
"138","Lipoamide","S-Acetyldihydrolipoamide"
