"","from","to"
"1","H2O","ADP"
"2","H2O","Phosphate"
"3","H2O","H+"
"4","ATP","ADP"
"5","ATP","Phosphate"
"6","ATP","H+"
"7","H2O","LacCer"
"8","H2O","Galactose"
"9","H2O","Glucocerebroside"
"10","LacCer","H2O"
"11","LacCer","Galactose"
"12","LacCer","Glucocerebroside"
"13","Galactose","H2O"
"14","Galactose","LacCer"
"15","Galactose","Glucocerebroside"
"16","Glucocerebroside","H2O"
"17","Glucocerebroside","LacCer"
"18","Glucocerebroside","Galactose"
"19","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"20","UDP-N-acetylglucosamine","UDP"
"21","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"22","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"23","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"24","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"25","UDP","UDP-N-acetylglucosamine"
"26","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"27","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"28","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"29","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"30","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"31","GDP-mannose","H2O"
"32","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"33","Citrate","Isocitrate"
"34","Isocitrate","Citrate"
"35","Malonyl-acyl-carrierprotein-","CO2"
"36","Malonyl-acyl-carrierprotein-","ACP"
