"","from","to"
"1","ABEE","PPi"
"2","ABEE","H+"
"3","ABEE","Dihydropteroate"
"4","7,8-Dihydropterin pyrophosphate","PPi"
"5","7,8-Dihydropterin pyrophosphate","H+"
"6","7,8-Dihydropterin pyrophosphate","Dihydropteroate"
"7","S-Adenosyl-L-methionine","L-Methionine"
"8","S-Adenosyl-L-methionine","H+"
"9","S-Adenosyl-L-methionine","BIOT"
"10","S-Adenosyl-L-methionine","5'-Deoxyadenosine"
"11","S","L-Methionine"
"12","S","H+"
"13","S","BIOT"
"14","S","5'-Deoxyadenosine"
"15","Dethiobiotin","L-Methionine"
"16","Dethiobiotin","H+"
"17","Dethiobiotin","BIOT"
"18","Dethiobiotin","5'-Deoxyadenosine"
"19","Acetyl-CoA","CoA"
"20","Acetyl-CoA","O-Acetyl-L-serine"
"21","L-Serine","CoA"
"22","L-Serine","O-Acetyl-L-serine"
"23","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"24","UDP-N-acetylglucosamine","UDP"
"25","UDP-N-acetylglucosamine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"26","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP-N-acetylglucosamine"
"27","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","UDP"
"28","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"29","UDP","UDP-N-acetylglucosamine"
"30","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"31","UDP","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala"
"32","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP-N-acetylglucosamine"
"33","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine"
"34","Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala","UDP"
"35","ATP","PPi"
"36","ATP","AMP"
"37","ATP","fa6coa"
"38","CoA","PPi"
"39","CoA","AMP"
"40","CoA","fa6coa"
"41","fa6","PPi"
"42","fa6","AMP"
"43","fa6","fa6coa"
"44","NADH","NAD"
"45","NADH","7-methyl-octanoyl-ACP"
"46","H+","NAD"
"47","H+","7-methyl-octanoyl-ACP"
"48","7-methyl-trans-oct-2-enoyl-ACP","NAD"
"49","7-methyl-trans-oct-2-enoyl-ACP","7-methyl-octanoyl-ACP"
"50","FAD","H+"
"51","FAD","L-Malate"
"52","FAD","Oxaloacetate"
"53","FAD","FADH2"
"54","H+","FAD"
"55","H+","L-Malate"
"56","H+","Oxaloacetate"
"57","H+","FADH2"
"58","L-Malate","FAD"
"59","L-Malate","H+"
"60","L-Malate","Oxaloacetate"
"61","L-Malate","FADH2"
"62","Oxaloacetate","FAD"
"63","Oxaloacetate","H+"
"64","Oxaloacetate","L-Malate"
"65","Oxaloacetate","FADH2"
"66","FADH2","FAD"
"67","FADH2","H+"
"68","FADH2","L-Malate"
"69","FADH2","Oxaloacetate"
"70","ATP","dCDP"
"71","ATP","ADP"
"72","ATP","dCTP"
"73","dCDP","ATP"
"74","dCDP","ADP"
"75","dCDP","dCTP"
"76","ADP","ATP"
"77","ADP","dCDP"
"78","ADP","dCTP"
"79","dCTP","ATP"
"80","dCTP","dCDP"
"81","dCTP","ADP"
"82","ATP","ADP"
"83","ATP","CO2"
"84","ATP","Phosphoenolpyruvate"
"85","Oxaloacetate","ADP"
"86","Oxaloacetate","CO2"
"87","Oxaloacetate","Phosphoenolpyruvate"
"88","GDP-mannose","H2O"
"89","GDP-mannose","GDP-4-dehydro-D-rhamnose"
"90","Citrate","Isocitrate"
"91","Isocitrate","Citrate"
"92","dTDP-4-oxo-6-deoxy-D-glucose","dTDP-4-oxo-L-rhamnose"
"93","dTDP-4-oxo-L-rhamnose","dTDP-4-oxo-6-deoxy-D-glucose"
"94","UDP-apiose","Cosmetin"
"95","UDP-apiose","UDP"
"96","UDP-apiose","Apiin"
"97","Cosmetin","UDP-apiose"
"98","Cosmetin","UDP"
"99","Cosmetin","Apiin"
"100","UDP","UDP-apiose"
"101","UDP","Cosmetin"
"102","UDP","Apiin"
"103","Apiin","UDP-apiose"
"104","Apiin","Cosmetin"
"105","Apiin","UDP"
"106","O2","3-Hydroxyanthranilate"
"107","O2","H2O2"
"108","O2","H+"
"109","O2","O2-"
"110","O2","Cinnavalininate"
"111","3-Hydroxyanthranilate","O2"
"112","3-Hydroxyanthranilate","H2O2"
"113","3-Hydroxyanthranilate","H+"
"114","3-Hydroxyanthranilate","O2-"
"115","3-Hydroxyanthranilate","Cinnavalininate"
"116","H2O2","O2"
"117","H2O2","3-Hydroxyanthranilate"
"118","H2O2","H+"
"119","H2O2","O2-"
"120","H2O2","Cinnavalininate"
"121","H+","O2"
"122","H+","3-Hydroxyanthranilate"
"123","H+","H2O2"
"124","H+","O2-"
"125","H+","Cinnavalininate"
"126","O2-","O2"
